#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-0.031689456700822495,0.05023080246103929,-0.0031938926688677154,-0.018211961073114128
-0.033625377616708786,0.06900107072166389,-0.04135488057517019,-0.027327796514083232
-0.010969733626253753,0.08811253094501793,-0.04380118755752271,-0.030115605703550492
0.009485622856949852,0.0685743047860159,-0.005943957289834688,-0.023558190159287066
0.004689232851036657,-0.010023654576639127,0.0414126311401646,-0.002688718242569683
-0.015259620733591583,-0.08805062988360217,0.05980581334308519,0.031427123995922665
-0.02151282645997857,-0.10651999352547933,0.025251067938521988,0.061100148585180376
-0.0048944440455308234,-0.06680363793092087,-0.04701076459701594,0.054525902420592756
0.016878333418463468,-0.019156156439362845,-0.08063655611797392,0.00527108046389085
0.03992228535443102,0.004920390368395203,-0.020197369751021727,-0.04574577092680429
0.061003086668502515,0.013606862485578517,0.07396751329128373,-0.05811544589643213
0.053867486452387696,0.01686050797278446,0.08195431632224852,-0.035602037220179135
-0.0004510800466423393,0.011288281281814028,-0.014041278782168685,-0.002115550251164056
-0.0788748343168869,0.005779432717823773,-0.0753028559032932,0.025412252341037975
-0.11156578840093388,0.015108322345502094,-0.008919258518580138,0.03527332820330153
-0.059537687763299464,0.02597223741695832,0.06768737126158335,0.018895363192077904
0.027106003419565344,0.013050187801245871,0.013999199020797937,-0.011100046051626969
0.08704933476445736,-0.005561199630029188,-0.07895075423867866,-0.021015827782265486
0.10099552419453328,0.016495259640442544,-0.06952167528215986,-0.00022085667460744953
0.06845382295528626,0.0859272167873712,0.008048603547767645,0.030675937271416546
0.003022041571832527,0.12677577405331095,0.06590639376692435,0.04814240053332089
-0.05069985517225356,0.05189751114264193,0.055436467753851575,0.03309591304338712
-0.06338669149610171,-0.12824924763210344,0.017439367942005783,-0.03432746772040376
-0.0475235881842082,-0.19748867357141175,-0.012557265511982298,-0.14786825459726838
-0.027266190851560675,-0.039804178411144676,-0.03497288412726542,-0.2353906496272925
0.003044230143865045,0.13869153974929238,-0.05062133363006789,-0.18358781872442242
0.04457339990704783,0.18308694968749456,-0.04297062854542905,0.043158748957928206
0.06232075468855742,0.0813815433997331,-0.014313346946041283,0.33358440570564846
0.020556471241391996,-0.004042815106304519,0.01688873831507433,0.4507955951578729
-0.04919542411855784,-0.049310750314108434,0.04020605358132683,0.24960605127524688
-0.07914696826499382,-0.09512543728726738,0.05509495344164204,-0.2005485006809841
-0.03128654900870498,-0.13517295988407277,0.05400119434097591,-0.5498289052345879
0.06350788683400582,-0.049153314692602354,0.011572417219021075,-0.531967086730831
0.13706579285055726,0.09805459229409678,-0.038931540309076126,-0.15757499960706112
0.09881272414073633,0.1273086502871407,-0.04016290162573645,0.2984585975271025
-0.06372576392247604,0.03381021442911017,-0.007403685251604686,0.5092410901553265
-0.17384116503072364,-0.07029365192727101,0.008703265882317391,0.46679826616107484
-0.06163812595927395,-0.06864988690996221,-0.03833443875732089,0.3167846989960443
0.09660039024633015,0.03945361305296728,-0.08694861383690812,0.09983750856731144
0.12806090608869553,0.09793724223813138,-0.04584771966091939,-0.1315407729853567
0.06085441556257469,-0.059431661051477944,0.07875802428231647,-0.2889879965235844
-0.033012457982499605,-0.1888572211666577,0.111142016824063,-0.2850638597738997
-0.09683646518852522,-0.033316555733317016,0.031383540344915875,-0.14292737916156914
-0.08129426550778217,0.15458865029467184,-0.028172824877276084,0.014971512809620169
0.011696372483766808,0.15112474146974328,-0.042777100957409823,0.08288591148736739
0.10199910013148028,0.041698194132521654,-0.05203053452099194,0.04851300650276456
0.11185824399079636,-0.03438611731092311,-0.06780540762913974,-0.011353741942099559
0.024543409573445765,-0.009230411370785126,-0.06511210704134031,-0.023855817406985506
-0.0902512934651299,0.030328598774671867,-0.01969924844346201,0.0209558056936093
-0.14442818487515094,-0.024233195168657896,0.04801192704325992,0.06749797753819628
-0.09873009166809833,-0.14557514586668996,0.08398551287190908,0.051357165740610354
0.002591489598229536,-0.11704174480843774,0.05965065848869527,-0.02927616973841078
0.09425286154999672,0.013386870101595035,0.02087537037768272,-0.08158382424817734
0.11775062599670044,-0.030607003469820215,0.012576734683380372,-0.04224992650145224
