#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
0.09133108934037627,0.13952588657647783,-0.06706831766607795,0.002670560143576629
0.09059563438587839,0.11161303314617824,-0.10090793947606803,-0.03409109338014492
0.0700389988491243,0.10678653306677426,-0.08601838304107265,-0.14202958646604183
0.040239945894008505,0.1186226903285824,-0.024222726216862066,-0.2643970985672277
0.0054269995305841305,0.0632082463317878,0.04551118626594569,-0.3089101078047855
-0.04582040617649445,-0.071202907100083,0.08585673130551179,-0.20074523602248345
-0.08270805430943085,-0.21167150444197488,0.08366018932825861,0.011438014528481899
-0.06498555821250272,-0.22450471446197498,0.0707140493897349,0.18896712305727553
-0.06316800819631392,-0.03813602516164382,0.08719908427411842,0.27648078326889225
-0.0934218840673426,0.10611823111789526,0.12683703639445576,0.3009201421338823
-0.048004603219790914,0.07333777367685418,0.12944015942219841,0.28162630701507363
0.03461999285571201,0.053673086230939165,0.03545353008877251,0.2100003732796494
0.07207654593018291,0.11252873322944355,-0.11438425837165178,0.07644796361728534
0.07848723626531844,0.1453518736045671,-0.21071283468656105,-0.07001960157548208
0.050453926447597476,-0.015392048408293956,-0.22513792163926025,-0.17781701326392707
-0.017900263783731538,-0.20004932522400665,-0.16267127814257026,-0.2552663625090678
-0.08310423076163602,-0.16218034312088928,-0.034853268491626614,-0.3141866298912438
-0.08513720038060756,0.024479343336602635,0.11676824729126978,-0.3218885888268783
0.0013252029525434056,0.15396941999589797,0.23641856101587727,-0.24797154902443871
0.07355425506057552,0.1319994053163613,0.2624055154490653,-0.10901452965943592
0.0567733953301012,0.030036971637036718,0.20771611976650617,0.042350198829354785
-0.017732664089789976,-0.04691763996700412,0.11280762857650847,0.17419994077103523
-0.028468212115020475,-0.026572168042865777,0.02612807652618907,0.26507253665176067
