#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-0.0914759671577065,0.08669663920168373,-0.11943147050859325,0.03379735060102322
0.029801224418244173,0.05978264296398948,-0.18847165750309153,0.04096909719382149
0.11448951294844291,0.04711650520067358,-0.08693723852549243,0.012193072473982285
0.10622851094013422,-0.021743313633376157,0.08138779259382399,-0.047513691577568046
0.031092682754677813,-0.07143437721042921,0.15099583316725398,-0.08798552072089696
-0.05806847174782316,0.028944236272671793,0.1318351782521799,-0.059005352794552365
-0.1207904201330074,0.18576331129990453,0.070837574446589,0.03386788009787125
-0.12092601691105605,0.0371223370655244,-0.0584703526150423,0.10368061510673686
-0.03619940255619968,-0.24602411505224844,-0.1462536972969922,0.0783731521981495
0.10763588598326869,-0.2557207306389272,-0.07375068163067414,-0.0012714497510170784
0.2074845473864675,-0.08078596889963659,0.047311489837472145,-0.06421011074985772
0.12883195164120204,0.10704720614473341,0.07931544210263357,-0.05712342584467207
-0.09585172512282628,0.20549696818916582,0.003229166919468475,-0.006583854074110476
-0.22421725973934575,0.22409757258746896,-0.043618737269463394,0.012840959182615026
-0.19919076281635092,0.1621038214749853,-0.009692009097785606,-0.03328362895722319
-0.1114294277188105,0.00012531927515271893,0.041683757014722815,-0.09091928242336632
0.013039762390861331,-0.1236637583631195,0.04261012529471795,-0.02379343089096241
0.13803305673419983,-0.11852550857598187,0.0014500204855441546,0.10783612924335728
0.20737427979961215,-0.12250383119366758,-0.028161981362864737,0.11889344206153067
0.20338057018239958,-0.14811364412097816,-0.02551693505668686,0.038698348116683955
0.12330394488466762,-0.13336957831182172,-0.014712147292235356,-0.031682302683805834
-0.02729996434443227,-0.013652826732095088,-0.022844431138306098,-0.05837756214381339
-0.17978145803482473,0.12002932006232202,-0.016551649683688937,-0.06518180125182621
-0.15851713060123374,0.19177289604406306,0.02199630525743972,-0.060618027157089555
0.03038687047145925,0.1491813675530662,0.05246501202491539,-0.032947729437056095
0.14031013079971794,-0.0011282590848362515,0.04509031493099566,0.013508470587940523
0.11028473973206702,-0.14230034974287586,0.008571405829610522,0.039093999043717985
0.02877622380055595,-0.185290838165393,-0.024758135436854026,0.028302353670114563
-0.06608917537136595,-0.1848855206989328,-0.03910877365785815,-0.0016890804909935144
-0.11081486133493317,-0.11904607866444744,-0.041065882978939455,-0.021263935349297138
-0.06531626939770739,0.04662148612099633,-0.024224813469120653,-0.01412448076414012
0.03398094157398708,0.2264338621291225,0.014054076565323717,0.014020452583990402
0.07853377637247887,0.1925852454262151,0.05076268593260393,0.0342512367406031
0.03024757621331258,-0.03745750943371088,0.055054631100975554,0.01881160382241338
-0.0385280345571756,-0.21330707635772966,0.016657815348539756,-0.021332767729057452
-0.05391607837310864,-0.12152791670990643,-0.03518776038646001,-0.04014716090169437
0.0007053370102277394,0.047843887317578826,-0.054211154137158116,-0.011620793636624794
0.07857586800867356,0.12624509315419774,-0.03167023679620904,0.03282500264613734
0.11518921925664209,0.057750275548896474,-0.00022420996841122475,0.05483260007972559
0.0686409588185042,-0.007711308505009974,0.015430020391565824,0.05778740499528822
-0.04478896210001279,-0.005428471365181537,0.018106061365109803,0.048405777765874805
-0.14753641186528685,0.04030616125161545,0.019952407156512798,0.0017989264118908643
-0.16313809519951922,0.05244984615863512,0.022395584548737024,-0.08036747586255805
-0.09586224819966321,0.0006059290440724289,0.009048835200475199,-0.15523463730256895
-0.011574842976892673,-0.07977421113939243,-0.020268683459438216,-0.15484146117735312
0.05472408213676815,-0.09145524041548417,-0.028383353650837537,-0.06630026475226429
0.11135028066768475,-0.006356695173457701,0.009492496025256036,0.040965721554998294
0.14486428865334605,0.09080609862273073,0.04676022860621337,0.12732020713973674
0.13684408866457787,0.11276636081593812,0.021834815869854262,0.204599201123258
0.09202141989091184,0.05768336638600381,-0.0488930096893204,0.23696821245868413
0.026136994186802327,-0.04358562962952064,-0.08826467816033061,0.16884999666026373
-0.04241431760389986,-0.1139118325759614,-0.042631114512626446,-0.026909945716832553
-0.08343057360653175,-0.10386263658624065,0.03244383342102859,-0.23502028809022746
-0.06641075215843763,-0.007146651436658216,0.055889065129655295,-0.26212305850008527
-0.008732303339727163,0.07044014990576702,0.04381799693076222,-0.12202078926821079
0.023404037973836004,0.08615395561562136,0.06639387012738693,0.05093259787924903
-0.043354984854001105,0.07866225581991695,0.09642464438806372,0.14877675241539967
-0.1365202652697853,0.0014906246661515366,0.0014352204260013573,0.13615416525369575
-0.13287579285112552,-0.10586661439209019,-0.14253637395625232,0.07077634094030028
-0.005449891258055081,-0.059304335888377226,-0.16653092586119864,0.010760213874833445
0.1270650447904204,0.08910063751913225,-0.10648087690430728,-0.022200040970016443
0.14137789784748322,0.11142060544339144,-0.031667428539420166,-0.02938932443027328
0.04680739595717705,-0.013215053303070545,0.05626383537225714,-0.028474018911587157
-0.046791665360894595,-0.13474497630190194,0.15294791376621877,-0.026715550697124068
-0.048668805394321904,-0.07073533343288019,0.2242170673043812,-0.01764720108262153
