#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-0.01958767128482483,0.007109875463233183,-0.18912180623760752,0.15862897824136607
-0.022656652033140427,0.0018176042996127606,-0.297639632220705,0.23531071749190027
0.010738135907319543,0.0187208243090647,-0.30556645655557857,0.1732851010061866
0.04951723680195688,0.050021951619407534,-0.20718210951100272,-0.055737175573825494
0.06041994852931094,0.06229714993338238,-0.05832393523555624,-0.24261520816815388
0.03761772314551397,0.03219876715147898,0.09461223165546004,-0.1080856880300535
0.005056503064720374,-0.026220421621883313,0.21180779166193583,0.1549774312162487
-0.0063506248051185925,-0.0683034386996898,0.25057051956523135,0.17746485936333148
0.006121995932651505,-0.06294230835315888,0.17319802758339345,0.024856777330579057
0.01521401918306178,-0.015670693658125224,0.00766169756833187,-0.08852708151712166
-0.0017183693911266569,0.03494874013415455,-0.15915928172096622,-0.1218267400673297
-0.04138367068375287,0.05072117125386199,-0.18387408964046084,-0.08081106044914396
-0.07672851318864547,0.02673487726732344,-0.0131234217469348,0.00967720875753441
-0.07617535773006888,-0.002892104879886838,0.124867222863971,0.08645760455760795
-0.021190778202257666,-0.005637378806734431,0.08745570075125776,0.08504461769765762
0.049969529688215705,0.020253066992216608,0.006603122955993139,0.011889959029704801
0.06410203320099925,0.044037808799259955,-0.01109363823743313,-0.07626664066046136
0.02275778396844262,0.035695174160566695,-0.019622781711497537,-0.11399089259194445
-0.021328462053229042,-0.004802475240234499,-0.06826434040883683,-0.05578919734138421
-0.030222026042715813,-0.05454914738887773,-0.054768746802395116,0.05969688578434358
-0.007755916336990682,-0.08890341650729626,0.033966278412306476,0.1426111576219815
0.013954291312426094,-0.09193036475380549,0.07333319902364663,0.14096517464112543
0.015857787220957893,-0.03749975631172016,0.05357310396587239,0.07332827455493046
0.019744877124887615,0.07061367851741605,0.0021239582299337704,-0.014079675487408549
0.0392862005449362,0.15261095264380573,-0.036688811591219825,-0.1121224648233147
0.055167672714144744,0.11451588275151653,-0.05222324474953121,-0.17893071811395334
0.02196596780115911,-0.04488451979201455,-0.0441655579248927,-0.14928094878914322
-0.04737647475385791,-0.15910265861813364,-0.018678690273370647,-0.005299664651915143
-0.08533663653447303,-0.12066103644244454,0.007910323387366356,0.12550424530758256
-0.01926151097529423,-0.045246969190072955,0.023649959630460647,0.15547118828655881
0.050236813480949605,-0.003019867151484743,0.0253185220139939,0.08537923572058206
0.04282628220271012,0.06233406191102054,0.013279947427141774,-0.0323304571250322
0.004722220511273135,0.11844974003464838,0.0033963768478967983,-0.0955034184900014
-0.014163484383852365,0.0882328823803013,0.0037867489861671405,-0.06777635460235414
-0.002522568322243029,-0.018253439076097312,0.009279324405718858,-0.03238646061455415
0.029344315401900235,-0.04624584756358654,-0.008103799146490917,-0.024829405379669392
0.057368606044358825,-0.01172962587137636,-0.0392678671182309,-0.039391077000815414
0.050485754010784104,-0.018387662384765645,-0.030195374020289198,-0.057188616840212675
-0.010028610538496465,-0.034140356240181136,0.015016862250795243,-0.06102985984785052
-0.08716262480212754,-0.019510173013197768,0.04956674725112376,-0.03834419814151357
-0.11520669867852878,0.010130730175811873,0.04749633309532888,0.005520156156685642
-0.05269652296985333,0.027279021651066736,-0.010882669908304794,0.052337395539723566
0.07496123175784726,0.043305845825265,-0.06891169874294469,0.07294659873488879
0.14908864683387896,0.04906547776879561,-0.04674974928171207,0.05934464956612396
0.11415563178076375,0.005843248343216157,0.003849290252025229,0.01805432175496974
0.0074122216420104015,-0.06834048360056441,0.0009391853986107962,-0.042226504729936706
-0.10721813982362305,-0.11176331771128774,-0.06963651428358898,-0.08815010253334328
-0.16681991538236163,-0.08392909200842238,-0.07729032545546181,-0.05804655876497369
-0.10357001264629011,-0.0053469758921907565,0.02353144661164362,0.0348611059487425
0.055178165870156046,0.07807952967769122,0.13700038999430483,0.07446102180373987
0.1588224913534726,0.13558018089614235,0.16338250886849937,0.03944599493344719
0.13116932912605508,0.15194932893703583,0.09484855380881678,-0.020862251104051016
0.029355599998572787,0.11168061608471622,-0.04357189103367687,-0.030729895715030087
-0.07677674323048064,0.009312595499160664,-0.15795441775031935,-0.005921279340118132
-0.13970888707306184,-0.10047545656265715,-0.19109702458796624,0.00684263949481436
-0.12827530890650277,-0.15761398207647695,-0.12411179933506812,-0.00014401152657889498
-0.04731125582492531,-0.1489211518884398,-0.02234071370453659,-0.0116949174731651
0.0523255544138481,-0.09749638324050709,0.04475229590059708,-0.0120833214374309
0.11651915314280113,-0.02737612142581441,0.07201757219940819,0.005032669145539836
0.1277211869792026,0.027010453333765075,0.08341036840302411,0.030147458979756
0.09689347043926105,0.05596417244644527,0.09932053577443176,0.04109862806816718
0.046220144610241064,0.08171705762978174,0.11089835479556281,0.01943519041138251
-0.02005127463639467,0.11081852065944692,0.10679632760770992,-0.0216458322331324
-0.09492851336072493,0.13059391651703778,0.08780228918111051,-0.04705067160366934
-0.14001078638770967,0.12979044785731036,0.06953729341075701,-0.04542921306382664
-0.10983789364192742,0.11056610327822856,0.06436188440642404,-0.03246968359507041
