时间,大小闸,po1,均衡风缸,列车管,po2,预控,闸1,闸2,总风缸
2014-01-07 07:29:46,运转.运转,599,600,0,0,1,0,0,830
2014-01-07 07:29:51,运转.运转,599,601,1,1,0,1,-1,825
2014-01-07 07:29:56,运转.运转,600,601,1,1,0,1,0,819
2014-01-07 07:30:01,运转.运转,600,599,1,1,0,1,0,815
2014-01-07 07:30:06,运转.运转,600,600,0,0,1,0,0,811
2014-01-07 07:30:11,运转.运转,599,598,0,0,2,0,0,807
2014-01-07 07:30:16,运转.运转,599,601,1,1,0,1,0,803
2014-01-07 07:30:21,运转.运转,600,600,0,0,2,0,0,799
2014-01-07 07:30:26,运转.运转,599,598,0,0,2,0,0,795
2014-01-07 07:30:31,运转.运转,599,599,0,0,1,0,0,791
2014-01-07 07:30:36,运转.运转,599,599,1,1,0,1,0,787
2014-01-07 07:30:41,运转.运转,599,599,0,0,0,0,0,783
2014-01-07 07:30:46,运转.运转,600,601,1,1,0,1,-1,779
2014-01-07 07:30:51,运转.运转,599,600,0,0,0,0,0,784
2014-01-07 07:30:56,运转.运转,599,601,1,1,0,1,-1,789
2014-01-07 07:31:01,运转.运转,600,603,1,1,0,1,0,794
2014-01-07 07:31:06,运转.运转,600,602,0,0,0,0,0,799
2014-01-07 07:31:11,运转.运转,599,601,0,0,0,0,0,804
2014-01-07 07:31:16,运转.运转,600,601,1,1,0,1,-1,809
2014-01-07 07:31:21,运转.运转,599,601,0,0,0,0,0,814
2014-01-07 07:31:26,运转.运转,600,605,0,0,1,0,0,819
2014-01-07 07:31:31,运转.运转,600,604,0,0,1,0,0,824
2014-01-07 07:31:36,运转.运转,599,606,1,1,0,1,0,829
2014-01-07 07:31:41,运转.运转,600,603,0,0,0,0,0,834
2014-01-07 07:31:46,运转.运转,599,603,0,0,1,0,0,830
2014-01-07 07:31:51,运转.运转,599,605,1,1,0,1,0,825
2014-01-07 07:31:56,运转.运转,600,604,1,1,0,1,0,830
2014-01-07 07:32:01,运转.运转,599,604,1,1,0,1,-1,825
2014-01-07 07:32:06,运转.运转,600,605,0,0,2,0,0,819
2014-01-07 07:32:11,运转.运转,600,604,1,1,0,1,0,815
2014-01-07 07:32:16,运转.运转,600,603,0,0,0,0,0,811
2014-01-07 07:32:21,运转.运转,599,604,1,1,0,1,0,807
2014-01-07 07:32:26,运转.运转,600,606,1,1,0,1,0,803
2014-01-07 07:32:31,运转.运转,600,603,0,0,0,0,0,799
2014-01-07 07:32:36,运转.运转,600,604,0,0,1,0,0,795
2014-01-07 07:32:41,运转.运转,600,605,1,1,0,1,-1,791
2014-01-07 07:32:46,运转.运转,599,605,1,1,0,1,-1,787
2014-01-07 07:32:51,运转.运转,600,605,0,0,0,0,0,783
2014-01-07 07:32:56,运转.运转,600,603,0,0,1,0,0,779
2014-01-07 07:33:01,运转.运转,600,605,1,1,0,1,-1,784
2014-01-07 07:33:06,运转.运转,600,603,0,0,1,0,0,789
2014-01-07 07:33:11,运转.运转,599,605,1,1,0,1,0,794
2014-01-07 07:33:16,运转.运转,600,605,0,0,0,0,0,799
2014-01-07 07:33:21,运转.运转,600,604,1,1,0,1,0,804
2014-01-07 07:33:26,运转.运转,599,605,1,1,0,1,0,809
2014-01-07 07:33:31,运转.运转,600,606,1,1,0,1,-1,814
2014-01-07 07:33:36,运转.运转,600,604,0,0,0,0,0,819
2014-01-07 07:33:41,运转.运转,599,606,1,1,0,1,0,824
2014-01-07 07:33:46,运转.运转,599,605,1,1,0,1,-1,829
2014-01-07 07:33:51,运转.运转,600,604,1,1,0,1,0,834
2014-01-07 07:33:56,运转.运转,600,606,1,1,0,1,-1,830
2014-01-07 07:34:01,运转.运转,599,605,0,0,2,0,0,825
2014-01-07 07:34:06,运转.运转,599,605,0,0,0,0,0,830
2014-01-07 07:34:11,运转.运转,600,603,0,0,1,0,0,825
2014-01-07 07:34:16,运转.运转,599,605,0,0,0,0,0,819
2014-01-07 07:34:21,运转.运转,599,604,0,0,1,0,0,815
2014-01-07 07:34:26,运转.运转,599,604,0,0,0,0,0,811
2014-01-07 07:34:31,运转.运转,599,604,1,1,0,1,-1,807
2014-01-07 07:34:36,运转.运转,599,604,0,0,1,0,0,803
2014-01-07 07:34:41,运转.运转,599,604,1,1,0,1,-1,799
2014-01-07 07:34:46,运转.运转,600,605,1,1,0,1,-1,795
2014-01-07 07:34:51,运转.运转,599,602,1,1,0,1,0,791
2014-01-07 07:34:56,运转.运转,599,602,0,0,0,0,0,787
2014-01-07 07:35:01,运转.运转,600,602,1,1,0,1,0,783
2014-01-07 07:35:06,运转.运转,599,602,0,0,2,0,0,779
2014-01-07 07:35:11,运转.运转,599,603,1,1,0,1,0,784
2014-01-07 07:35:16,运转.运转,600,603,1,1,0,1,0,789
2014-01-07 07:35:21,运转.运转,599,602,1,1,0,1,0,794
