时间,大小闸,po1,均衡风缸,列车管,po2,预控,闸1,闸2,总风缸
2016-10-25 06:27:50,运转.运转,600,599,1,1,0,1,-1,830
2016-10-25 06:27:55,运转.运转,600,600,1,1,0,1,-1,825
2016-10-25 06:28:00,运转.运转,599,599,1,1,0,1,0,819
2016-10-25 06:28:05,运转.运转,600,598,0,0,1,0,0,815
2016-10-25 06:28:10,运转.运转,600,599,0,0,1,0,0,811
2016-10-25 06:28:15,运转.运转,600,601,1,1,0,1,0,807
2016-10-25 06:28:20,运转.运转,599,599,1,1,0,1,-1,803
2016-10-25 06:28:25,运转.运转,600,600,1,1,0,1,-1,799
2016-10-25 06:28:30,运转.运转,600,600,1,1,0,1,0,795
2016-10-25 06:28:35,运转.运转,600,600,0,0,1,0,0,791
2016-10-25 06:28:40,运转.运转,600,598,0,0,0,0,0,787
2016-10-25 06:28:45,运转.运转,600,600,1,1,0,1,-1,783
2016-10-25 06:28:50,运转.运转,599,599,0,0,2,0,0,779
2016-10-25 06:28:55,运转.运转,599,600,0,0,1,0,0,784
2016-10-25 06:29:00,运转.运转,600,603,1,1,0,1,-1,789
2016-10-25 06:29:05,运转.运转,599,603,1,1,0,1,0,794
2016-10-25 06:29:10,运转.运转,599,602,0,0,2,0,0,799
2016-10-25 06:29:15,运转.运转,600,602,1,1,0,1,-1,804
2016-10-25 06:29:20,运转.运转,600,602,1,1,0,1,-1,809
2016-10-25 06:29:25,运转.运转,599,602,1,1,0,1,-1,814
2016-10-25 06:29:30,运转.运转,600,600,0,0,0,0,0,819
2016-10-25 06:29:35,运转.运转,600,603,0,0,1,0,0,824
2016-10-25 06:29:40,运转.运转,599,606,1,1,0,1,0,829
2016-10-25 06:29:45,运转.运转,599,605,0,0,2,0,0,834
2016-10-25 06:29:50,运转.运转,599,605,1,1,0,1,0,830
2016-10-25 06:29:55,运转.运转,600,605,1,1,0,1,-1,825
2016-10-25 06:30:00,运转.运转,599,605,0,0,0,0,0,830
2016-10-25 06:30:05,运转.运转,600,604,0,0,2,0,0,825
2016-10-25 06:30:10,运转.运转,600,603,0,0,2,0,0,819
2016-10-25 06:30:15,运转.运转,599,604,0,0,1,0,0,815
2016-10-25 06:30:20,运转.运转,600,604,0,0,1,0,0,811
2016-10-25 06:30:25,运转.运转,599,605,0,0,1,0,0,807
2016-10-25 06:30:30,运转.运转,599,605,0,0,2,0,0,803
2016-10-25 06:30:35,运转.运转,600,606,1,1,0,1,-1,799
2016-10-25 06:30:40,运转.运转,599,606,1,1,0,1,0,795
2016-10-25 06:30:45,运转.运转,600,605,1,1,0,1,-1,791
2016-10-25 06:30:50,运转.运转,600,604,1,1,0,1,0,787
2016-10-25 06:30:55,运转.运转,599,603,0,0,1,0,0,783
2016-10-25 06:31:00,运转.运转,600,605,0,0,0,0,0,779
2016-10-25 06:31:05,运转.运转,599,605,1,1,0,1,0,784
2016-10-25 06:31:10,运转.运转,600,606,1,1,0,1,0,789
2016-10-25 06:31:15,运转.运转,600,603,0,0,1,0,0,794
2016-10-25 06:31:20,运转.运转,600,606,1,1,0,1,0,799
2016-10-25 06:31:25,运转.运转,599,605,0,0,2,0,0,804
2016-10-25 06:31:30,运转.运转,600,605,0,0,0,0,0,809
2016-10-25 06:31:35,运转.运转,599,605,1,1,0,1,-1,814
2016-10-25 06:31:40,运转.运转,600,603,0,0,1,0,0,819
2016-10-25 06:31:45,运转.运转,600,603,0,0,1,0,0,824
2016-10-25 06:31:50,运转.运转,599,605,0,0,2,0,0,829
2016-10-25 06:31:55,运转.运转,599,603,0,0,2,0,0,834
2016-10-25 06:32:00,运转.运转,599,604,0,0,2,0,0,830
2016-10-25 06:32:05,运转.运转,599,604,1,1,0,1,0,825
2016-10-25 06:32:10,运转.运转,599,606,1,1,0,1,0,830
2016-10-25 06:32:15,运转.运转,599,606,1,1,0,1,0,825
2016-10-25 06:32:20,运转.运转,599,604,0,0,0,0,0,819
2016-10-25 06:32:25,运转.运转,599,604,1,1,0,1,0,815
2016-10-25 06:32:30,运转.运转,599,606,1,1,0,1,-1,811
2016-10-25 06:32:35,运转.运转,599,604,1,1,0,1,-1,807
2016-10-25 06:32:40,运转.运转,599,604,0,0,2,0,0,803
2016-10-25 06:32:45,运转.运转,600,603,0,0,1,0,0,799
2016-10-25 06:32:50,运转.运转,599,603,0,0,2,0,0,795
2016-10-25 06:32:55,运转.运转,599,603,0,0,1,0,0,791
2016-10-25 06:33:00,运转.运转,600,606,1,1,0,1,-1,787
2016-10-25 06:33:05,运转.运转,600,606,1,1,0,1,0,783
2016-10-25 06:33:10,运转.运转,600,601,1,1,0,1,0,779
2016-10-25 06:33:15,运转.运转,600,603,1,1,0,1,-1,784
2016-10-25 06:33:20,运转.运转,599,600,0,0,0,0,0,789
2016-10-25 06:33:25,运转.运转,600,601,1,1,0,1,0,794
2016-10-25 06:33:30,运转.运转,600,600,0,0,1,0,0,799
2016-10-25 06:33:35,运转.运转,599,601,1,1,0,1,-1,804
2016-10-25 06:33:40,运转.运转,599,600,0,0,1,0,0,809
2016-10-25 06:33:45,运转.运转,600,603,1,1,0,1,0,814
