时间,大小闸,po1,均衡风缸,列车管,po2,预控,闸1,闸2,总风缸
2013-06-30 03:28:36,运转.运转,599,599,0,0,0,0,0,830
2013-06-30 03:28:41,运转.运转,600,598,0,0,2,0,0,825
2013-06-30 03:28:46,运转.运转,599,601,1,1,0,1,-1,819
2013-06-30 03:28:51,运转.运转,599,601,1,1,0,1,-1,815
2013-06-30 03:28:56,运转.运转,600,598,0,0,1,0,0,811
2013-06-30 03:29:01,运转.运转,599,601,1,1,0,1,-1,807
2013-06-30 03:29:06,运转.运转,599,600,1,1,0,1,-1,803
2013-06-30 03:29:11,运转.运转,599,599,1,1,0,1,0,799
2013-06-30 03:29:16,运转.运转,599,600,0,0,2,0,0,795
2013-06-30 03:29:21,运转.运转,600,600,1,1,0,1,-1,791
2013-06-30 03:29:26,运转.运转,599,600,1,1,0,1,0,787
2013-06-30 03:29:31,运转.运转,600,601,1,1,0,1,-1,783
2013-06-30 03:29:36,运转.运转,600,599,0,0,1,0,0,779
2013-06-30 03:29:41,运转.运转,599,602,1,1,0,1,-1,784
2013-06-30 03:29:46,运转.运转,600,602,1,1,0,1,0,789
2013-06-30 03:29:51,运转.运转,599,600,0,0,2,0,0,794
2013-06-30 03:29:56,运转.运转,600,603,1,1,0,1,0,799
2013-06-30 03:30:01,运转.运转,600,602,0,0,0,0,0,804
2013-06-30 03:30:06,运转.运转,600,602,0,0,0,0,0,809
2013-06-30 03:30:11,运转.运转,600,600,0,0,0,0,0,814
2013-06-30 03:30:16,运转.运转,600,606,1,1,0,1,-1,819
2013-06-30 03:30:21,运转.运转,599,605,1,1,0,1,0,824
2013-06-30 03:30:26,运转.运转,599,604,1,1,0,1,0,829
2013-06-30 03:30:31,运转.运转,599,605,1,1,0,1,0,834
2013-06-30 03:30:36,运转.运转,600,606,1,1,0,1,0,830
2013-06-30 03:30:41,运转.运转,599,606,1,1,0,1,-1,825
2013-06-30 03:30:46,运转.运转,600,604,1,1,0,1,-1,830
2013-06-30 03:30:51,运转.运转,599,604,1,1,0,1,0,825
2013-06-30 03:30:56,运转.运转,600,605,1,1,0,1,0,819
2013-06-30 03:31:01,运转.运转,599,604,0,0,0,0,0,815
2013-06-30 03:31:06,运转.运转,599,604,1,1,0,1,-1,811
2013-06-30 03:31:11,运转.运转,599,605,1,1,0,1,0,807
2013-06-30 03:31:16,运转.运转,600,603,0,0,0,0,0,803
2013-06-30 03:31:21,运转.运转,599,604,1,1,0,1,0,799
2013-06-30 03:31:26,运转.运转,600,604,1,1,0,1,-1,795
2013-06-30 03:31:31,运转.运转,600,605,0,0,0,0,0,791
2013-06-30 03:31:36,运转.运转,599,603,0,0,1,0,0,787
2013-06-30 03:31:41,运转.运转,600,604,1,1,0,1,0,783
2013-06-30 03:31:46,运转.运转,599,604,1,1,0,1,-1,779
2013-06-30 03:31:51,运转.运转,599,603,0,0,1,0,0,784
2013-06-30 03:31:56,运转.运转,599,605,0,0,0,0,0,789
2013-06-30 03:32:01,运转.运转,599,606,1,1,0,1,-1,794
2013-06-30 03:32:06,运转.运转,599,605,0,0,0,0,0,799
2013-06-30 03:32:11,运转.运转,599,604,1,1,0,1,-1,804
2013-06-30 03:32:16,运转.运转,600,603,0,0,0,0,0,809
2013-06-30 03:32:21,运转.运转,599,605,0,0,1,0,0,814
2013-06-30 03:32:26,运转.运转,600,604,0,0,2,0,0,819
2013-06-30 03:32:31,运转.运转,599,604,0,0,2,0,0,824
2013-06-30 03:32:36,运转.运转,599,605,1,1,0,1,-1,829
2013-06-30 03:32:41,运转.运转,599,604,1,1,0,1,-1,834
2013-06-30 03:32:46,运转.运转,599,605,0,0,0,0,0,830
2013-06-30 03:32:51,运转.运转,600,603,0,0,1,0,0,825
2013-06-30 03:32:56,运转.运转,599,603,0,0,1,0,0,830
2013-06-30 03:33:01,运转.运转,600,605,1,1,0,1,0,825
2013-06-30 03:33:06,运转.运转,599,606,1,1,0,1,0,819
2013-06-30 03:33:11,运转.运转,600,605,0,0,0,0,0,815
2013-06-30 03:33:16,运转.运转,599,606,1,1,0,1,-1,811
2013-06-30 03:33:21,运转.运转,599,606,1,1,0,1,0,807
2013-06-30 03:33:26,运转.运转,600,603,0,0,0,0,0,803
2013-06-30 03:33:31,运转.运转,599,604,1,1,0,1,-1,799
2013-06-30 03:33:36,运转.运转,600,604,0,0,0,0,0,795
2013-06-30 03:33:41,运转.运转,599,604,0,0,1,0,0,791
2013-06-30 03:33:46,运转.运转,600,602,0,0,2,0,0,787
2013-06-30 03:33:51,运转.运转,599,601,0,0,1,0,0,783
2013-06-30 03:33:56,运转.运转,599,603,1,1,0,1,0,779
2013-06-30 03:34:01,运转.运转,600,600,0,0,2,0,0,784
2013-06-30 03:34:06,运转.运转,599,602,0,0,1,0,0,789
2013-06-30 03:34:11,运转.运转,599,602,1,1,0,1,-1,794
2013-06-30 03:34:16,运转.运转,599,602,0,0,0,0,0,799
