时间,大小闸,po1,均衡风缸,列车管,po2,预控,闸1,闸2,总风缸
2014-08-07 04:42:14,运转.运转,599,600,1,1,0,1,0,830
2014-08-07 04:42:19,运转.运转,600,599,1,1,0,1,0,825
2014-08-07 04:42:24,运转.运转,599,600,0,0,1,0,0,819
2014-08-07 04:42:29,运转.运转,600,600,0,0,0,0,0,815
2014-08-07 04:42:34,运转.运转,599,599,1,1,0,1,-1,811
2014-08-07 04:42:39,运转.运转,599,600,1,1,0,1,0,807
2014-08-07 04:42:44,运转.运转,599,599,0,0,0,0,0,803
2014-08-07 04:42:49,运转.运转,599,599,1,1,0,1,-1,799
2014-08-07 04:42:54,运转.运转,599,598,0,0,2,0,0,795
2014-08-07 04:42:59,运转.运转,600,598,0,0,2,0,0,791
2014-08-07 04:43:04,运转.运转,599,599,1,1,0,1,0,787
2014-08-07 04:43:09,运转.运转,600,599,1,1,0,1,-1,783
2014-08-07 04:43:14,运转.运转,599,601,1,1,0,1,-1,779
2014-08-07 04:43:19,运转.运转,600,599,1,1,0,1,0,784
2014-08-07 04:43:24,运转.运转,599,600,0,0,1,0,0,789
2014-08-07 04:43:29,运转.运转,600,599,1,1,0,1,0,794
2014-08-07 04:43:34,运转.运转,599,598,0,0,2,0,0,799
2014-08-07 04:43:39,运转.运转,599,602,1,1,0,1,0,804
2014-08-07 04:43:44,运转.运转,600,601,0,0,2,0,0,809
2014-08-07 04:43:49,运转.运转,600,601,0,0,0,0,0,814
2014-08-07 04:43:54,运转.运转,599,601,0,0,2,0,0,819
2014-08-07 04:43:59,运转.运转,599,601,0,0,2,0,0,824
2014-08-07 04:44:04,运转.运转,600,600,0,0,1,0,0,829
2014-08-07 04:44:09,运转.运转,600,601,1,1,0,1,-1,834
2014-08-07 04:44:14,运转.运转,599,601,0,0,1,0,0,830
2014-08-07 04:44:19,运转.运转,599,602,1,1,0,1,-1,825
2014-08-07 04:44:24,运转.运转,600,604,1,1,0,1,0,830
2014-08-07 04:44:29,运转.运转,600,606,1,1,0,1,0,825
2014-08-07 04:44:34,运转.运转,599,605,1,1,0,1,-1,819
2014-08-07 04:44:39,运转.运转,599,603,0,0,2,0,0,815
2014-08-07 04:44:44,运转.运转,600,604,1,1,0,1,0,811
2014-08-07 04:44:49,运转.运转,600,604,1,1,0,1,-1,807
2014-08-07 04:44:54,运转.运转,600,605,0,0,0,0,0,803
2014-08-07 04:44:59,运转.运转,599,603,0,0,2,0,0,799
2014-08-07 04:45:04,运转.运转,600,605,1,1,0,1,0,795
2014-08-07 04:45:09,运转.运转,600,605,0,0,1,0,0,791
2014-08-07 04:45:14,运转.运转,599,604,1,1,0,1,0,787
2014-08-07 04:45:19,运转.运转,599,604,1,1,0,1,0,783
2014-08-07 04:45:24,运转.运转,600,604,1,1,0,1,0,779
2014-08-07 04:45:29,运转.运转,599,604,0,0,1,0,0,784
2014-08-07 04:45:34,运转.运转,600,604,1,1,0,1,-1,789
