时间,大小闸,po1,均衡风缸,列车管,po2,预控,闸1,闸2,总风缸
2015-02-17 23:43:19,运转.运转,600,600,1,1,0,1,-1,830
2015-02-17 23:43:24,运转.运转,600,600,1,1,0,1,0,825
2015-02-17 23:43:29,运转.运转,600,601,1,1,0,1,0,819
2015-02-17 23:43:34,运转.运转,599,598,0,0,2,0,0,815
2015-02-17 23:43:39,运转.运转,600,598,0,0,0,0,0,811
2015-02-17 23:43:44,运转.运转,599,601,1,1,0,1,-1,807
2015-02-17 23:43:49,运转.运转,599,598,0,0,2,0,0,803
2015-02-17 23:43:54,运转.运转,600,600,1,1,0,1,0,799
2015-02-17 23:43:59,运转.运转,600,599,1,1,0,1,-1,795
2015-02-17 23:44:04,运转.运转,599,600,1,1,0,1,-1,791
2015-02-17 23:44:09,运转.运转,599,600,1,1,0,1,-1,787
2015-02-17 23:44:14,运转.运转,600,599,0,0,0,0,0,783
2015-02-17 23:44:19,运转.运转,600,599,1,1,0,1,0,779
2015-02-17 23:44:24,运转.运转,599,599,0,0,0,0,0,784
2015-02-17 23:44:29,运转.运转,599,599,1,1,0,1,0,789
2015-02-17 23:44:34,运转.运转,599,601,1,1,0,1,0,794
2015-02-17 23:44:39,运转.运转,600,600,0,0,2,0,0,799
2015-02-17 23:44:44,运转.运转,600,602,1,1,0,1,-1,804
2015-02-17 23:44:49,运转.运转,599,603,1,1,0,1,-1,809
2015-02-17 23:44:54,运转.运转,600,601,1,1,0,1,-1,814
2015-02-17 23:44:59,运转.运转,600,602,0,0,2,0,0,819
2015-02-17 23:45:04,运转.运转,600,601,0,0,2,0,0,824
2015-02-17 23:45:09,运转.运转,599,600,0,0,0,0,0,829
2015-02-17 23:45:14,运转.运转,600,601,0,0,1,0,0,834
2015-02-17 23:45:19,运转.运转,600,601,1,1,0,1,0,830
2015-02-17 23:45:24,运转.运转,600,601,0,0,0,0,0,825
2015-02-17 23:45:29,运转.运转,599,606,1,1,0,1,0,830
2015-02-17 23:45:34,运转.运转,600,605,1,1,0,1,0,825
2015-02-17 23:45:39,运转.运转,600,606,1,1,0,1,0,819
2015-02-17 23:45:44,运转.运转,599,606,1,1,0,1,-1,815
2015-02-17 23:45:49,运转.运转,600,604,1,1,0,1,0,811
2015-02-17 23:45:54,运转.运转,599,605,0,0,1,0,0,807
2015-02-17 23:45:59,运转.运转,600,605,1,1,0,1,0,803
2015-02-17 23:46:04,运转.运转,599,604,1,1,0,1,0,799
2015-02-17 23:46:09,运转.运转,599,606,1,1,0,1,-1,795
2015-02-17 23:46:14,运转.运转,599,603,0,0,0,0,0,791
2015-02-17 23:46:19,运转.运转,599,603,0,0,1,0,0,787
2015-02-17 23:46:24,运转.运转,600,606,1,1,0,1,-1,783
2015-02-17 23:46:29,运转.运转,599,604,1,1,0,1,-1,779
2015-02-17 23:46:34,运转.运转,600,604,1,1,0,1,0,784
2015-02-17 23:46:39,运转.运转,600,605,0,0,1,0,0,789
2015-02-17 23:46:44,运转.运转,600,603,0,0,1,0,0,794
2015-02-17 23:46:49,运转.运转,599,604,0,0,0,0,0,799
2015-02-17 23:46:54,运转.运转,599,603,0,0,1,0,0,804
2015-02-17 23:46:59,运转.运转,600,606,1,1,0,1,0,809
2015-02-17 23:47:04,运转.运转,599,603,0,0,0,0,0,814
2015-02-17 23:47:09,运转.运转,599,605,1,1,0,1,-1,819
2015-02-17 23:47:14,运转.运转,600,605,1,1,0,1,-1,824
2015-02-17 23:47:19,运转.运转,599,606,1,1,0,1,-1,829
2015-02-17 23:47:24,运转.运转,599,604,0,0,1,0,0,834
2015-02-17 23:47:29,运转.运转,600,604,0,0,0,0,0,830
2015-02-17 23:47:34,运转.运转,599,604,1,1,0,1,-1,825
2015-02-17 23:47:39,运转.运转,599,603,0,0,1,0,0,830
2015-02-17 23:47:44,运转.运转,599,604,0,0,2,0,0,825
2015-02-17 23:47:49,运转.运转,600,605,0,0,1,0,0,819
2015-02-17 23:47:54,运转.运转,600,603,0,0,0,0,0,815
2015-02-17 23:47:59,运转.运转,600,604,0,0,2,0,0,811
2015-02-17 23:48:04,运转.运转,599,604,0,0,1,0,0,807
2015-02-17 23:48:09,运转.运转,599,603,0,0,0,0,0,803
2015-02-17 23:48:14,运转.运转,600,605,1,1,0,1,-1,799
2015-02-17 23:48:19,运转.运转,600,606,1,1,0,1,-1,795
2015-02-17 23:48:24,运转.运转,600,604,1,1,0,1,-1,791
2015-02-17 23:48:29,运转.运转,599,605,1,1,0,1,-1,787
2015-02-17 23:48:34,运转.运转,599,605,1,1,0,1,0,783
2015-02-17 23:48:39,运转.运转,600,606,1,1,0,1,-1,779
2015-02-17 23:48:44,运转.运转,600,603,0,0,2,0,0,784
2015-02-17 23:48:49,运转.运转,600,604,0,0,2,0,0,789
2015-02-17 23:48:54,运转.运转,599,604,0,0,2,0,0,794
2015-02-17 23:48:59,运转.运转,599,603,0,0,1,0,0,799
2015-02-17 23:49:04,运转.运转,599,605,0,0,1,0,0,804
2015-02-17 23:49:09,运转.运转,600,603,0,0,1,0,0,809
2015-02-17 23:49:14,运转.运转,600,605,0,0,1,0,0,814
2015-02-17 23:49:19,运转.运转,599,605,0,0,1,0,0,819
2015-02-17 23:49:24,运转.运转,599,603,0,0,0,0,0,824
2015-02-17 23:49:29,运转.运转,599,604,0,0,1,0,0,829
2015-02-17 23:49:34,运转.运转,599,605,0,0,0,0,0,834
2015-02-17 23:49:39,运转.运转,599,605,0,0,2,0,0,830
2015-02-17 23:49:44,运转.运转,599,605,0,0,0,0,0,825
2015-02-17 23:49:49,运转.运转,600,602,1,1,0,1,-1,830
2015-02-17 23:49:54,运转.运转,599,603,1,1,0,1,-1,825
2015-02-17 23:49:59,运转.运转,600,603,1,1,0,1,-1,819
2015-02-17 23:50:04,运转.运转,600,600,0,0,0,0,0,815
2015-02-17 23:50:09,运转.运转,599,602,0,0,0,0,0,811
2015-02-17 23:50:14,运转.运转,600,601,0,0,2,0,0,807
2015-02-17 23:50:19,运转.运转,599,601,0,0,1,0,0,803
2015-02-17 23:50:24,运转.运转,600,602,1,1,0,1,0,799
2015-02-17 23:50:29,运转.运转,600,601,0,0,0,0,0,795
