时间,大小闸,po1,均衡风缸,列车管,po2,预控,闸1,闸2,总风缸
2013-02-19 03:10:41,运转.运转,599,599,0,0,1,0,0,830
2013-02-19 03:10:46,运转.运转,600,599,1,1,0,1,-1,825
2013-02-19 03:10:51,运转.运转,599,599,0,0,2,0,0,819
2013-02-19 03:10:56,运转.运转,600,598,0,0,0,0,0,815
2013-02-19 03:11:01,运转.运转,600,599,1,1,0,1,0,811
2013-02-19 03:11:06,运转.运转,599,599,0,0,2,0,0,807
2013-02-19 03:11:11,运转.运转,600,600,0,0,1,0,0,803
2013-02-19 03:11:16,运转.运转,599,600,1,1,0,1,0,799
2013-02-19 03:11:21,运转.运转,600,601,1,1,0,1,0,795
2013-02-19 03:11:26,运转.运转,600,598,0,0,0,0,0,791
2013-02-19 03:11:31,运转.运转,599,599,0,0,1,0,0,787
2013-02-19 03:11:36,运转.运转,600,601,1,1,0,1,0,783
2013-02-19 03:11:41,运转.运转,600,599,0,0,0,0,0,779
2013-02-19 03:11:46,运转.运转,600,599,0,0,2,0,0,784
2013-02-19 03:11:51,运转.运转,600,600,0,0,2,0,0,789
2013-02-19 03:11:56,运转.运转,600,601,1,1,0,1,-1,794
2013-02-19 03:12:01,运转.运转,599,603,1,1,0,1,0,799
2013-02-19 03:12:06,运转.运转,600,603,1,1,0,1,0,804
2013-02-19 03:12:11,运转.运转,599,601,0,0,0,0,0,809
2013-02-19 03:12:16,运转.运转,599,602,1,1,0,1,-1,814
2013-02-19 03:12:21,运转.运转,599,600,0,0,1,0,0,819
2013-02-19 03:12:26,运转.运转,599,601,1,1,0,1,0,824
2013-02-19 03:12:31,运转.运转,600,605,0,0,2,0,0,829
2013-02-19 03:12:36,运转.运转,600,603,0,0,2,0,0,834
2013-02-19 03:12:41,运转.运转,600,606,1,1,0,1,-1,830
2013-02-19 03:12:46,运转.运转,600,606,1,1,0,1,0,825
2013-02-19 03:12:51,运转.运转,599,603,0,0,1,0,0,830
2013-02-19 03:12:56,运转.运转,599,603,0,0,1,0,0,825
2013-02-19 03:13:01,运转.运转,600,605,1,1,0,1,0,819
2013-02-19 03:13:06,运转.运转,600,605,1,1,0,1,0,815
2013-02-19 03:13:11,运转.运转,600,603,0,0,0,0,0,811
2013-02-19 03:13:16,运转.运转,599,604,0,0,2,0,0,807
2013-02-19 03:13:21,运转.运转,600,605,1,1,0,1,-1,803
2013-02-19 03:13:26,运转.运转,599,605,0,0,2,0,0,799
2013-02-19 03:13:31,运转.运转,599,605,1,1,0,1,-1,795
2013-02-19 03:13:36,运转.运转,600,603,0,0,1,0,0,791
2013-02-19 03:13:41,运转.运转,600,605,1,1,0,1,0,787
2013-02-19 03:13:46,运转.运转,600,606,1,1,0,1,-1,783
2013-02-19 03:13:51,运转.运转,600,603,0,0,0,0,0,779
2013-02-19 03:13:56,运转.运转,599,603,0,0,1,0,0,784
2013-02-19 03:14:01,运转.运转,600,605,1,1,0,1,-1,789
2013-02-19 03:14:06,运转.运转,600,604,0,0,0,0,0,794
2013-02-19 03:14:11,运转.运转,599,605,1,1,0,1,0,799
2013-02-19 03:14:16,运转.运转,599,603,0,0,0,0,0,804
2013-02-19 03:14:21,运转.运转,600,604,1,1,0,1,0,809
2013-02-19 03:14:26,运转.运转,599,606,1,1,0,1,0,814
2013-02-19 03:14:31,运转.运转,600,604,0,0,0,0,0,819
2013-02-19 03:14:36,运转.运转,600,606,1,1,0,1,0,824
2013-02-19 03:14:41,运转.运转,599,605,1,1,0,1,0,829
2013-02-19 03:14:46,运转.运转,599,604,1,1,0,1,-1,834
2013-02-19 03:14:51,运转.运转,600,604,1,1,0,1,0,830
2013-02-19 03:14:56,运转.运转,600,604,1,1,0,1,-1,825
2013-02-19 03:15:01,运转.运转,599,605,0,0,2,0,0,830
2013-02-19 03:15:06,运转.运转,599,604,0,0,2,0,0,825
2013-02-19 03:15:11,运转.运转,600,603,0,0,0,0,0,819
2013-02-19 03:15:16,运转.运转,600,605,1,1,0,1,-1,815
2013-02-19 03:15:21,运转.运转,599,604,1,1,0,1,0,811
2013-02-19 03:15:26,运转.运转,599,605,0,0,2,0,0,807
2013-02-19 03:15:31,运转.运转,599,605,0,0,1,0,0,803
2013-02-19 03:15:36,运转.运转,599,604,0,0,2,0,0,799
2013-02-19 03:15:41,运转.运转,599,604,1,1,0,1,0,795
2013-02-19 03:15:46,运转.运转,600,605,0,0,0,0,0,791
2013-02-19 03:15:51,运转.运转,599,605,0,0,0,0,0,787
2013-02-19 03:15:56,运转.运转,599,605,0,0,0,0,0,783
2013-02-19 03:16:01,运转.运转,600,605,1,1,0,1,0,779
2013-02-19 03:16:06,运转.运转,599,603,0,0,2,0,0,784
2013-02-19 03:16:11,运转.运转,600,604,0,0,0,0,0,789
2013-02-19 03:16:16,运转.运转,599,606,1,1,0,1,0,794
2013-02-19 03:16:21,运转.运转,600,601,0,0,0,0,0,799
2013-02-19 03:16:26,运转.运转,600,603,1,1,0,1,-1,804
2013-02-19 03:16:31,运转.运转,599,601,0,0,2,0,0,809
2013-02-19 03:16:36,运转.运转,599,601,1,1,0,1,0,814
2013-02-19 03:16:41,运转.运转,600,601,0,0,0,0,0,819
2013-02-19 03:16:46,运转.运转,599,602,0,0,0,0,0,824
2013-02-19 03:16:51,运转.运转,599,602,0,0,0,0,0,829
2013-02-19 03:16:56,运转.运转,600,601,1,1,0,1,-1,834
