时间,大小闸,po1,均衡风缸,列车管,po2,预控,闸1,闸2,总风缸
2013-01-12 01:29:49,运转.运转,599,601,1,1,0,1,-1,830
2013-01-12 01:29:54,运转.运转,600,599,1,1,0,1,0,825
2013-01-12 01:29:59,运转.运转,600,599,0,0,0,0,0,819
2013-01-12 01:30:04,运转.运转,600,601,1,1,0,1,-1,815
2013-01-12 01:30:09,运转.运转,599,599,0,0,0,0,0,811
2013-01-12 01:30:14,运转.运转,600,601,1,1,0,1,0,807
2013-01-12 01:30:19,运转.运转,599,601,1,1,0,1,-1,803
2013-01-12 01:30:24,运转.运转,600,600,0,0,0,0,0,799
2013-01-12 01:30:29,运转.运转,599,599,0,0,2,0,0,795
2013-01-12 01:30:34,运转.运转,600,601,1,1,0,1,-1,791
2013-01-12 01:30:39,运转.运转,599,598,0,0,0,0,0,787
2013-01-12 01:30:44,运转.运转,599,598,0,0,2,0,0,783
2013-01-12 01:30:49,运转.运转,599,599,1,1,0,1,-1,779
2013-01-12 01:30:54,运转.运转,600,600,1,1,0,1,0,784
2013-01-12 01:30:59,运转.运转,599,598,0,0,0,0,0,789
2013-01-12 01:31:04,运转.运转,599,599,1,1,0,1,-1,794
2013-01-12 01:31:09,运转.运转,600,601,1,1,0,1,-1,799
2013-01-12 01:31:14,运转.运转,599,601,0,0,0,0,0,804
2013-01-12 01:31:19,运转.运转,600,602,0,0,1,0,0,809
2013-01-12 01:31:24,运转.运转,599,602,1,1,0,1,-1,814
2013-01-12 01:31:29,运转.运转,600,601,1,1,0,1,-1,819
2013-01-12 01:31:34,运转.运转,600,602,1,1,0,1,0,824
2013-01-12 01:31:39,运转.运转,600,601,1,1,0,1,0,829
2013-01-12 01:31:44,运转.运转,599,603,1,1,0,1,0,834
2013-01-12 01:31:49,运转.运转,599,606,1,1,0,1,-1,830
2013-01-12 01:31:54,运转.运转,599,606,1,1,0,1,0,825
2013-01-12 01:31:59,运转.运转,599,606,1,1,0,1,0,830
2013-01-12 01:32:04,运转.运转,600,604,0,0,2,0,0,825
2013-01-12 01:32:09,运转.运转,600,604,0,0,1,0,0,819
2013-01-12 01:32:14,运转.运转,599,604,1,1,0,1,-1,815
