时间,大小闸,po1,均衡风缸,列车管,po2,预控,闸1,闸2,总风缸
2016-09-01 22:54:29,运转.运转,600,599,1,1,0,1,0,830
2016-09-01 22:54:34,运转.运转,599,599,0,0,2,0,0,825
2016-09-01 22:54:39,运转.运转,599,598,0,0,0,0,0,819
2016-09-01 22:54:44,运转.运转,599,600,1,1,0,1,-1,815
2016-09-01 22:54:49,运转.运转,600,600,0,0,0,0,0,811
2016-09-01 22:54:54,运转.运转,600,600,1,1,0,1,-1,807
2016-09-01 22:54:59,运转.运转,599,601,1,1,0,1,0,803
2016-09-01 22:55:04,运转.运转,600,598,0,0,2,0,0,799
2016-09-01 22:55:09,运转.运转,600,601,1,1,0,1,-1,795
2016-09-01 22:55:14,运转.运转,600,601,1,1,0,1,-1,791
2016-09-01 22:55:19,运转.运转,600,600,1,1,0,1,-1,787
2016-09-01 22:55:24,运转.运转,600,598,0,0,0,0,0,783
2016-09-01 22:55:29,运转.运转,599,600,0,0,1,0,0,779
2016-09-01 22:55:34,运转.运转,600,600,0,0,1,0,0,784
2016-09-01 22:55:39,运转.运转,600,602,0,0,0,0,0,789
2016-09-01 22:55:44,运转.运转,599,601,0,0,1,0,0,794
2016-09-01 22:55:49,运转.运转,600,603,1,1,0,1,-1,799
2016-09-01 22:55:54,运转.运转,600,602,0,0,0,0,0,804
2016-09-01 22:55:59,运转.运转,600,602,0,0,1,0,0,809
2016-09-01 22:56:04,运转.运转,599,602,0,0,2,0,0,814
2016-09-01 22:56:09,运转.运转,599,601,0,0,0,0,0,819
2016-09-01 22:56:14,运转.运转,599,604,0,0,2,0,0,824
2016-09-01 22:56:19,运转.运转,599,604,0,0,2,0,0,829
2016-09-01 22:56:24,运转.运转,599,604,0,0,1,0,0,834
2016-09-01 22:56:29,运转.运转,600,604,0,0,0,0,0,830
2016-09-01 22:56:34,运转.运转,599,603,0,0,1,0,0,825
2016-09-01 22:56:39,运转.运转,599,605,1,1,0,1,-1,830
2016-09-01 22:56:44,运转.运转,600,606,1,1,0,1,0,825
2016-09-01 22:56:49,运转.运转,599,605,1,1,0,1,0,819
2016-09-01 22:56:54,运转.运转,599,604,1,1,0,1,-1,815
2016-09-01 22:56:59,运转.运转,599,605,0,0,2,0,0,811
2016-09-01 22:57:04,运转.运转,599,604,0,0,2,0,0,807
2016-09-01 22:57:09,运转.运转,600,606,1,1,0,1,-1,803
2016-09-01 22:57:14,运转.运转,599,605,1,1,0,1,-1,799
2016-09-01 22:57:19,运转.运转,599,605,1,1,0,1,0,795
2016-09-01 22:57:24,运转.运转,600,605,0,0,2,0,0,791
2016-09-01 22:57:29,运转.运转,599,603,0,0,2,0,0,787
2016-09-01 22:57:34,运转.运转,600,605,0,0,0,0,0,783
2016-09-01 22:57:39,运转.运转,600,605,1,1,0,1,0,779
2016-09-01 22:57:44,运转.运转,599,603,0,0,0,0,0,784
2016-09-01 22:57:49,运转.运转,599,604,0,0,2,0,0,789
2016-09-01 22:57:54,运转.运转,599,606,1,1,0,1,-1,794
2016-09-01 22:57:59,运转.运转,599,605,1,1,0,1,0,799
2016-09-01 22:58:04,运转.运转,600,605,1,1,0,1,-1,804
2016-09-01 22:58:09,运转.运转,600,604,0,0,2,0,0,809
2016-09-01 22:58:14,运转.运转,600,606,1,1,0,1,-1,814
2016-09-01 22:58:19,运转.运转,600,604,1,1,0,1,0,819
2016-09-01 22:58:24,运转.运转,599,606,1,1,0,1,-1,824
2016-09-01 22:58:29,运转.运转,599,606,1,1,0,1,0,829
2016-09-01 22:58:34,运转.运转,599,605,1,1,0,1,0,834
2016-09-01 22:58:39,运转.运转,600,606,1,1,0,1,0,830
2016-09-01 22:58:44,运转.运转,599,604,1,1,0,1,0,825
2016-09-01 22:58:49,运转.运转,600,606,1,1,0,1,-1,830
2016-09-01 22:58:54,运转.运转,599,603,0,0,1,0,0,825
2016-09-01 22:58:59,运转.运转,600,603,0,0,1,0,0,819
2016-09-01 22:59:04,运转.运转,600,605,1,1,0,1,0,815
2016-09-01 22:59:09,运转.运转,599,605,1,1,0,1,0,811
2016-09-01 22:59:14,运转.运转,599,605,0,0,1,0,0,807
2016-09-01 22:59:19,运转.运转,600,603,0,0,2,0,0,803
2016-09-01 22:59:24,运转.运转,600,605,0,0,1,0,0,799
2016-09-01 22:59:29,运转.运转,599,604,0,0,1,0,0,795
2016-09-01 22:59:34,运转.运转,599,605,0,0,2,0,0,791
2016-09-01 22:59:39,运转.运转,600,606,1,1,0,1,-1,787
2016-09-01 22:59:44,运转.运转,600,606,1,1,0,1,-1,783
2016-09-01 22:59:49,运转.运转,599,605,0,0,1,0,0,779
2016-09-01 22:59:54,运转.运转,599,603,1,1,0,1,-1,784
2016-09-01 22:59:59,运转.运转,599,602,1,1,0,1,0,789
2016-09-01 23:00:04,运转.运转,600,602,0,0,1,0,0,794
2016-09-01 23:00:09,运转.运转,600,603,1,1,0,1,0,799
2016-09-01 23:00:14,运转.运转,600,601,1,1,0,1,0,804
2016-09-01 23:00:19,运转.运转,600,603,1,1,0,1,0,809
2016-09-01 23:00:24,运转.运转,599,601,0,0,0,0,0,814
2016-09-01 23:00:29,运转.运转,600,601,0,0,1,0,0,819
