时间,大小闸,po1,均衡风缸,列车管,po2,预控,闸1,闸2,总风缸
2014-04-21 14:44:21,运转.运转,599,599,1,1,0,1,0,830
2014-04-21 14:44:26,运转.运转,600,600,1,1,0,1,0,825
2014-04-21 14:44:31,运转.运转,599,600,0,0,1,0,0,819
2014-04-21 14:44:36,运转.运转,599,600,0,0,2,0,0,815
2014-04-21 14:44:41,运转.运转,600,600,1,1,0,1,0,811
2014-04-21 14:44:46,运转.运转,599,599,0,0,0,0,0,807
2014-04-21 14:44:51,运转.运转,600,600,1,1,0,1,0,803
2014-04-21 14:44:56,运转.运转,599,601,1,1,0,1,0,799
2014-04-21 14:45:01,运转.运转,600,601,1,1,0,1,-1,795
2014-04-21 14:45:06,运转.运转,599,599,1,1,0,1,0,791
2014-04-21 14:45:11,运转.运转,599,601,1,1,0,1,-1,787
2014-04-21 14:45:16,运转.运转,600,599,0,0,1,0,0,783
2014-04-21 14:45:21,运转.运转,600,601,1,1,0,1,-1,779
2014-04-21 14:45:26,运转.运转,600,598,0,0,2,0,0,784
2014-04-21 14:45:31,运转.运转,600,599,0,0,0,0,0,789
2014-04-21 14:45:36,运转.运转,599,602,1,1,0,1,-1,794
2014-04-21 14:45:41,运转.运转,600,600,0,0,1,0,0,799
2014-04-21 14:45:46,运转.运转,599,603,1,1,0,1,0,804
2014-04-21 14:45:51,运转.运转,599,602,1,1,0,1,0,809
2014-04-21 14:45:56,运转.运转,600,600,0,0,0,0,0,814
2014-04-21 14:46:01,运转.运转,600,603,1,1,0,1,-1,819
2014-04-21 14:46:06,运转.运转,600,602,1,1,0,1,0,824
2014-04-21 14:46:11,运转.运转,599,606,1,1,0,1,-1,829
2014-04-21 14:46:16,运转.运转,600,604,0,0,2,0,0,834
2014-04-21 14:46:21,运转.运转,599,605,0,0,2,0,0,830
2014-04-21 14:46:26,运转.运转,600,605,1,1,0,1,-1,825
2014-04-21 14:46:31,运转.运转,599,605,0,0,2,0,0,830
2014-04-21 14:46:36,运转.运转,599,605,1,1,0,1,-1,825
2014-04-21 14:46:41,运转.运转,600,603,0,0,0,0,0,819
2014-04-21 14:46:46,运转.运转,600,605,1,1,0,1,-1,815
2014-04-21 14:46:51,运转.运转,599,603,0,0,2,0,0,811
2014-04-21 14:46:56,运转.运转,600,604,0,0,2,0,0,807
2014-04-21 14:47:01,运转.运转,600,604,1,1,0,1,-1,803
2014-04-21 14:47:06,运转.运转,599,605,1,1,0,1,-1,799
2014-04-21 14:47:11,运转.运转,600,605,1,1,0,1,-1,795
2014-04-21 14:47:16,运转.运转,599,606,1,1,0,1,0,791
2014-04-21 14:47:21,运转.运转,599,604,1,1,0,1,0,787
2014-04-21 14:47:26,运转.运转,600,604,0,0,2,0,0,783
2014-04-21 14:47:31,运转.运转,599,603,0,0,0,0,0,779
2014-04-21 14:47:36,运转.运转,599,605,0,0,0,0,0,784
2014-04-21 14:47:41,运转.运转,599,603,0,0,0,0,0,789
2014-04-21 14:47:46,运转.运转,600,605,1,1,0,1,-1,794
2014-04-21 14:47:51,运转.运转,600,606,1,1,0,1,0,799
2014-04-21 14:47:56,运转.运转,599,604,0,0,0,0,0,804
2014-04-21 14:48:01,运转.运转,600,604,0,0,2,0,0,809
2014-04-21 14:48:06,运转.运转,599,604,1,1,0,1,-1,814
2014-04-21 14:48:11,运转.运转,600,603,0,0,2,0,0,819
2014-04-21 14:48:16,运转.运转,599,606,1,1,0,1,-1,824
2014-04-21 14:48:21,运转.运转,599,604,0,0,0,0,0,829
2014-04-21 14:48:26,运转.运转,599,605,1,1,0,1,-1,834
2014-04-21 14:48:31,运转.运转,599,604,1,1,0,1,-1,830
2014-04-21 14:48:36,运转.运转,600,606,1,1,0,1,-1,825
2014-04-21 14:48:41,运转.运转,599,606,1,1,0,1,-1,830
2014-04-21 14:48:46,运转.运转,599,604,0,0,1,0,0,825
2014-04-21 14:48:51,运转.运转,599,603,0,0,2,0,0,819
2014-04-21 14:48:56,运转.运转,600,604,0,0,0,0,0,815
2014-04-21 14:49:01,运转.运转,599,603,0,0,2,0,0,811
2014-04-21 14:49:06,运转.运转,600,603,0,0,0,0,0,807
2014-04-21 14:49:11,运转.运转,600,606,1,1,0,1,0,803
2014-04-21 14:49:16,运转.运转,600,605,1,1,0,1,-1,799
2014-04-21 14:49:21,运转.运转,600,606,1,1,0,1,0,795
2014-04-21 14:49:26,运转.运转,600,604,0,0,2,0,0,791
2014-04-21 14:49:31,运转.运转,599,605,1,1,0,1,0,787
2014-04-21 14:49:36,运转.运转,599,605,0,0,0,0,0,783
2014-04-21 14:49:41,运转.运转,599,603,0,0,0,0,0,779
2014-04-21 14:49:46,运转.运转,600,604,0,0,2,0,0,784
2014-04-21 14:49:51,运转.运转,600,603,0,0,1,0,0,789
2014-04-21 14:49:56,运转.运转,600,603,1,1,0,1,-1,794
2014-04-21 14:50:01,运转.运转,600,602,1,1,0,1,-1,799
2014-04-21 14:50:06,运转.运转,599,601,1,1,0,1,-1,804
2014-04-21 14:50:11,运转.运转,600,601,0,0,1,0,0,809
2014-04-21 14:50:16,运转.运转,599,603,1,1,0,1,-1,814
2014-04-21 14:50:21,运转.运转,599,602,0,0,0,0,0,819
2014-04-21 14:50:26,运转.运转,599,602,0,0,0,0,0,824
2014-04-21 14:50:31,运转.运转,599,603,1,1,0,1,0,829
