时间,大小闸,po1,均衡风缸,列车管,po2,预控,闸1,闸2,总风缸
2013-01-19 10:41:00,运转.运转,600,599,1,1,0,1,-1,830
2013-01-19 10:41:05,运转.运转,600,599,1,1,0,1,0,825
2013-01-19 10:41:10,运转.运转,600,600,0,0,2,0,0,819
2013-01-19 10:41:15,运转.运转,600,601,1,1,0,1,-1,815
2013-01-19 10:41:20,运转.运转,600,599,1,1,0,1,0,811
2013-01-19 10:41:25,运转.运转,599,599,1,1,0,1,-1,807
2013-01-19 10:41:30,运转.运转,599,598,0,0,2,0,0,803
2013-01-19 10:41:35,运转.运转,600,600,0,0,2,0,0,799
2013-01-19 10:41:40,运转.运转,599,598,0,0,1,0,0,795
2013-01-19 10:41:45,运转.运转,599,599,1,1,0,1,-1,791
2013-01-19 10:41:50,运转.运转,600,600,1,1,0,1,0,787
2013-01-19 10:41:55,运转.运转,599,599,1,1,0,1,-1,783
2013-01-19 10:42:00,运转.运转,600,600,0,0,0,0,0,779
2013-01-19 10:42:05,运转.运转,599,599,0,0,0,0,0,784
2013-01-19 10:42:10,运转.运转,600,600,0,0,1,0,0,789
2013-01-19 10:42:15,运转.运转,600,601,1,1,0,1,-1,794
2013-01-19 10:42:20,运转.运转,599,599,1,1,0,1,0,799
2013-01-19 10:42:25,运转.运转,600,598,0,0,1,0,0,804
2013-01-19 10:42:30,运转.运转,600,600,1,1,0,1,0,809
2013-01-19 10:42:35,运转.运转,599,599,1,1,0,1,-1,814
2013-01-19 10:42:40,运转.运转,600,599,1,1,0,1,-1,819
2013-01-19 10:42:45,运转.运转,599,602,0,0,2,0,0,824
2013-01-19 10:42:50,运转.运转,600,601,0,0,1,0,0,829
2013-01-19 10:42:55,运转.运转,600,602,1,1,0,1,-1,834
2013-01-19 10:43:00,运转.运转,599,601,0,0,1,0,0,830
2013-01-19 10:43:05,运转.运转,599,602,0,0,0,0,0,825
2013-01-19 10:43:10,运转.运转,599,603,1,1,0,1,0,830
2013-01-19 10:43:15,运转.运转,599,601,0,0,1,0,0,825
2013-01-19 10:43:20,运转.运转,600,601,0,0,0,0,0,819
2013-01-19 10:43:25,运转.运转,599,602,0,0,0,0,0,815
2013-01-19 10:43:30,运转.运转,599,601,0,0,0,0,0,811
2013-01-19 10:43:35,运转.运转,599,603,0,0,1,0,0,807
2013-01-19 10:43:40,运转.运转,599,605,0,0,2,0,0,803
2013-01-19 10:43:45,运转.运转,600,604,1,1,0,1,0,799
2013-01-19 10:43:50,运转.运转,599,606,1,1,0,1,0,795
2013-01-19 10:43:55,运转.运转,600,606,1,1,0,1,0,791
2013-01-19 10:44:00,运转.运转,600,603,0,0,2,0,0,787
2013-01-19 10:44:05,运转.运转,599,605,0,0,1,0,0,783
2013-01-19 10:44:10,运转.运转,599,604,1,1,0,1,0,779
2013-01-19 10:44:15,运转.运转,600,604,0,0,1,0,0,784
2013-01-19 10:44:20,运转.运转,599,605,1,1,0,1,0,789
