时间,大小闸,po1,均衡风缸,列车管,po2,预控,闸1,闸2,总风缸
2014-12-11 04:04:18,运转.运转,600,601,1,1,0,1,-1,830
2014-12-11 04:04:23,运转.运转,599,599,1,1,0,1,-1,825
2014-12-11 04:04:28,运转.运转,600,599,0,0,1,0,0,819
2014-12-11 04:04:33,运转.运转,600,599,0,0,2,0,0,815
2014-12-11 04:04:38,运转.运转,599,599,0,0,1,0,0,811
2014-12-11 04:04:43,运转.运转,600,599,1,1,0,1,0,807
2014-12-11 04:04:48,运转.运转,600,599,1,1,0,1,-1,803
2014-12-11 04:04:53,运转.运转,600,600,1,1,0,1,-1,799
2014-12-11 04:04:58,运转.运转,600,599,1,1,0,1,0,795
2014-12-11 04:05:03,运转.运转,600,598,0,0,1,0,0,791
2014-12-11 04:05:08,运转.运转,600,598,0,0,2,0,0,787
2014-12-11 04:05:13,运转.运转,600,598,0,0,2,0,0,783
2014-12-11 04:05:18,运转.运转,600,599,1,1,0,1,-1,779
2014-12-11 04:05:23,运转.运转,600,600,1,1,0,1,-1,784
2014-12-11 04:05:28,运转.运转,599,601,1,1,0,1,-1,789
2014-12-11 04:05:33,运转.运转,599,598,0,0,2,0,0,794
2014-12-11 04:05:38,运转.运转,600,598,0,0,2,0,0,799
2014-12-11 04:05:43,运转.运转,599,601,1,1,0,1,-1,804
2014-12-11 04:05:48,运转.运转,600,602,1,1,0,1,-1,809
2014-12-11 04:05:53,运转.运转,600,601,0,0,0,0,0,814
2014-12-11 04:05:58,运转.运转,600,601,0,0,0,0,0,819
2014-12-11 04:06:03,运转.运转,599,603,1,1,0,1,0,824
2014-12-11 04:06:08,运转.运转,599,602,0,0,1,0,0,829
2014-12-11 04:06:13,运转.运转,599,602,1,1,0,1,0,834
2014-12-11 04:06:18,运转.运转,600,603,1,1,0,1,-1,830
2014-12-11 04:06:23,运转.运转,599,604,0,0,0,0,0,825
2014-12-11 04:06:28,运转.运转,600,605,1,1,0,1,0,830
2014-12-11 04:06:33,运转.运转,599,605,1,1,0,1,0,825
2014-12-11 04:06:38,运转.运转,599,605,1,1,0,1,0,819
2014-12-11 04:06:43,运转.运转,600,603,0,0,2,0,0,815
2014-12-11 04:06:48,运转.运转,600,605,1,1,0,1,-1,811
2014-12-11 04:06:53,运转.运转,599,603,0,0,0,0,0,807
2014-12-11 04:06:58,运转.运转,599,604,0,0,0,0,0,803
2014-12-11 04:07:03,运转.运转,600,603,0,0,1,0,0,799
2014-12-11 04:07:08,运转.运转,600,605,1,1,0,1,0,795
2014-12-11 04:07:13,运转.运转,599,605,0,0,1,0,0,791
2014-12-11 04:07:18,运转.运转,600,606,1,1,0,1,-1,787
2014-12-11 04:07:23,运转.运转,600,606,1,1,0,1,-1,783
2014-12-11 04:07:28,运转.运转,600,606,1,1,0,1,-1,779
2014-12-11 04:07:33,运转.运转,599,604,0,0,0,0,0,784
2014-12-11 04:07:38,运转.运转,600,604,0,0,0,0,0,789
2014-12-11 04:07:43,运转.运转,600,606,1,1,0,1,0,794
2014-12-11 04:07:48,运转.运转,600,604,0,0,0,0,0,799
2014-12-11 04:07:53,运转.运转,600,605,0,0,0,0,0,804
2014-12-11 04:07:58,运转.运转,600,603,0,0,0,0,0,809
2014-12-11 04:08:03,运转.运转,600,604,0,0,2,0,0,814
2014-12-11 04:08:08,运转.运转,599,605,1,1,0,1,-1,819
2014-12-11 04:08:13,运转.运转,599,605,0,0,2,0,0,824
2014-12-11 04:08:18,运转.运转,599,604,1,1,0,1,0,829
2014-12-11 04:08:23,运转.运转,600,603,0,0,2,0,0,834
2014-12-11 04:08:28,运转.运转,600,605,0,0,1,0,0,830
2014-12-11 04:08:33,运转.运转,600,604,1,1,0,1,0,825
2014-12-11 04:08:38,运转.运转,599,605,0,0,1,0,0,830
2014-12-11 04:08:43,运转.运转,600,603,0,0,2,0,0,825
2014-12-11 04:08:48,运转.运转,599,604,1,1,0,1,-1,819
2014-12-11 04:08:53,运转.运转,599,603,0,0,1,0,0,815
2014-12-11 04:08:58,运转.运转,599,605,1,1,0,1,0,811
2014-12-11 04:09:03,运转.运转,600,605,1,1,0,1,-1,807
2014-12-11 04:09:08,运转.运转,599,605,0,0,1,0,0,803
2014-12-11 04:09:13,运转.运转,600,605,0,0,2,0,0,799
2014-12-11 04:09:18,运转.运转,600,603,0,0,1,0,0,795
2014-12-11 04:09:23,运转.运转,600,603,0,0,1,0,0,791
2014-12-11 04:09:28,运转.运转,600,605,1,1,0,1,0,787
2014-12-11 04:09:33,运转.运转,599,605,0,0,1,0,0,783
2014-12-11 04:09:38,运转.运转,600,603,0,0,2,0,0,779
2014-12-11 04:09:43,运转.运转,600,606,1,1,0,1,0,784
2014-12-11 04:09:48,运转.运转,600,604,0,0,2,0,0,789
2014-12-11 04:09:53,运转.运转,599,603,0,0,0,0,0,794
2014-12-11 04:09:58,运转.运转,599,605,1,1,0,1,0,799
2014-12-11 04:10:03,运转.运转,599,605,1,1,0,1,0,804
2014-12-11 04:10:08,运转.运转,600,603,0,0,1,0,0,809
2014-12-11 04:10:13,运转.运转,600,603,0,0,0,0,0,814
2014-12-11 04:10:18,运转.运转,600,606,1,1,0,1,-1,819
2014-12-11 04:10:23,运转.运转,599,605,0,0,2,0,0,824
2014-12-11 04:10:28,运转.运转,599,605,1,1,0,1,-1,829
2014-12-11 04:10:33,运转.运转,599,606,1,1,0,1,0,834
2014-12-11 04:10:38,运转.运转,600,603,0,0,2,0,0,830
2014-12-11 04:10:43,运转.运转,599,602,0,0,2,0,0,825
2014-12-11 04:10:48,运转.运转,600,603,1,1,0,1,-1,830
2014-12-11 04:10:53,运转.运转,599,601,1,1,0,1,0,825
2014-12-11 04:10:58,运转.运转,600,600,0,0,0,0,0,819
2014-12-11 04:11:03,运转.运转,599,602,1,1,0,1,0,815
2014-12-11 04:11:08,运转.运转,599,600,0,0,0,0,0,811
2014-12-11 04:11:13,运转.运转,599,601,0,0,2,0,0,807
2014-12-11 04:11:18,运转.运转,599,601,0,0,0,0,0,803
2014-12-11 04:11:23,运转.运转,600,601,1,1,0,1,0,799
