时间,大小闸,po1,均衡风缸,列车管,po2,预控,闸1,闸2,总风缸
2013-06-25 06:32:49,运转.运转,599,601,1,1,0,1,-1,830
2013-06-25 06:32:54,运转.运转,600,601,1,1,0,1,0,825
2013-06-25 06:32:59,运转.运转,600,598,0,0,0,0,0,819
2013-06-25 06:33:04,运转.运转,600,600,0,0,0,0,0,815
2013-06-25 06:33:09,运转.运转,599,599,1,1,0,1,-1,811
2013-06-25 06:33:14,运转.运转,599,601,1,1,0,1,-1,807
2013-06-25 06:33:19,运转.运转,599,599,1,1,0,1,0,803
2013-06-25 06:33:24,运转.运转,600,600,0,0,1,0,0,799
2013-06-25 06:33:29,运转.运转,600,600,0,0,1,0,0,795
2013-06-25 06:33:34,运转.运转,600,600,0,0,0,0,0,791
2013-06-25 06:33:39,运转.运转,599,600,1,1,0,1,0,787
2013-06-25 06:33:44,运转.运转,599,600,0,0,2,0,0,783
2013-06-25 06:33:49,运转.运转,599,599,1,1,0,1,-1,779
2013-06-25 06:33:54,运转.运转,600,598,0,0,0,0,0,784
2013-06-25 06:33:59,运转.运转,599,598,0,0,2,0,0,789
2013-06-25 06:34:04,运转.运转,599,600,0,0,2,0,0,794
2013-06-25 06:34:09,运转.运转,599,601,0,0,2,0,0,799
2013-06-25 06:34:14,运转.运转,599,601,0,0,0,0,0,804
2013-06-25 06:34:19,运转.运转,599,602,1,1,0,1,0,809
2013-06-25 06:34:24,运转.运转,599,602,0,0,2,0,0,814
2013-06-25 06:34:29,运转.运转,600,602,0,0,0,0,0,819
2013-06-25 06:34:34,运转.运转,600,601,1,1,0,1,-1,824
2013-06-25 06:34:39,运转.运转,600,602,0,0,2,0,0,829
2013-06-25 06:34:44,运转.运转,600,602,1,1,0,1,0,834
2013-06-25 06:34:49,运转.运转,600,604,0,0,1,0,0,830
2013-06-25 06:34:54,运转.运转,599,604,1,1,0,1,0,825
2013-06-25 06:34:59,运转.运转,600,604,0,0,1,0,0,830
2013-06-25 06:35:04,运转.运转,599,604,1,1,0,1,-1,825
2013-06-25 06:35:09,运转.运转,599,603,0,0,0,0,0,819
2013-06-25 06:35:14,运转.运转,599,605,1,1,0,1,-1,815
2013-06-25 06:35:19,运转.运转,599,603,0,0,2,0,0,811
2013-06-25 06:35:24,运转.运转,600,603,0,0,1,0,0,807
2013-06-25 06:35:29,运转.运转,600,605,0,0,0,0,0,803
2013-06-25 06:35:34,运转.运转,600,605,0,0,2,0,0,799
2013-06-25 06:35:39,运转.运转,600,606,1,1,0,1,-1,795
2013-06-25 06:35:44,运转.运转,599,604,1,1,0,1,0,791
2013-06-25 06:35:49,运转.运转,599,605,1,1,0,1,0,787
2013-06-25 06:35:54,运转.运转,599,605,1,1,0,1,0,783
2013-06-25 06:35:59,运转.运转,599,606,1,1,0,1,0,779
2013-06-25 06:36:04,运转.运转,600,605,0,0,1,0,0,784
2013-06-25 06:36:09,运转.运转,599,604,0,0,1,0,0,789
2013-06-25 06:36:14,运转.运转,600,605,1,1,0,1,0,794
2013-06-25 06:36:19,运转.运转,600,606,1,1,0,1,-1,799
2013-06-25 06:36:24,运转.运转,599,604,1,1,0,1,0,804
2013-06-25 06:36:29,运转.运转,599,604,1,1,0,1,0,809
2013-06-25 06:36:34,运转.运转,599,605,0,0,1,0,0,814
2013-06-25 06:36:39,运转.运转,599,605,1,1,0,1,0,819
2013-06-25 06:36:44,运转.运转,600,605,0,0,0,0,0,824
2013-06-25 06:36:49,运转.运转,600,605,1,1,0,1,0,829
2013-06-25 06:36:54,运转.运转,600,604,0,0,2,0,0,834
2013-06-25 06:36:59,运转.运转,600,606,1,1,0,1,-1,830
2013-06-25 06:37:04,运转.运转,600,604,1,1,0,1,-1,825
2013-06-25 06:37:09,运转.运转,600,605,1,1,0,1,0,830
2013-06-25 06:37:14,运转.运转,600,605,0,0,2,0,0,825
2013-06-25 06:37:19,运转.运转,599,603,0,0,0,0,0,819
2013-06-25 06:37:24,运转.运转,600,605,1,1,0,1,0,815
2013-06-25 06:37:29,运转.运转,599,604,0,0,2,0,0,811
2013-06-25 06:37:34,运转.运转,599,605,1,1,0,1,-1,807
2013-06-25 06:37:39,运转.运转,599,604,0,0,1,0,0,803
2013-06-25 06:37:44,运转.运转,600,606,1,1,0,1,0,799
2013-06-25 06:37:49,运转.运转,600,604,0,0,2,0,0,795
2013-06-25 06:37:54,运转.运转,600,606,1,1,0,1,-1,791
