时间,大小闸,po1,均衡风缸,列车管,po2,预控,闸1,闸2,总风缸
2015-12-02 07:41:45,运转.运转,600,599,0,0,0,0,0,830
2015-12-02 07:41:50,运转.运转,599,599,0,0,0,0,0,825
2015-12-02 07:41:55,运转.运转,599,599,1,1,0,1,-1,819
2015-12-02 07:42:00,运转.运转,599,601,1,1,0,1,-1,815
2015-12-02 07:42:05,运转.运转,600,598,0,0,0,0,0,811
2015-12-02 07:42:10,运转.运转,599,600,1,1,0,1,0,807
2015-12-02 07:42:15,运转.运转,600,599,0,0,1,0,0,803
2015-12-02 07:42:20,运转.运转,599,598,0,0,2,0,0,799
2015-12-02 07:42:25,运转.运转,600,601,1,1,0,1,0,795
2015-12-02 07:42:30,运转.运转,600,600,0,0,1,0,0,791
2015-12-02 07:42:35,运转.运转,600,601,1,1,0,1,-1,787
2015-12-02 07:42:40,运转.运转,600,600,0,0,1,0,0,783
2015-12-02 07:42:45,运转.运转,599,601,1,1,0,1,0,779
2015-12-02 07:42:50,运转.运转,600,601,1,1,0,1,-1,784
2015-12-02 07:42:55,运转.运转,599,599,0,0,0,0,0,789
2015-12-02 07:43:00,运转.运转,600,600,0,0,0,0,0,794
2015-12-02 07:43:05,运转.运转,600,599,1,1,0,1,-1,799
2015-12-02 07:43:10,运转.运转,599,600,1,1,0,1,0,804
2015-12-02 07:43:15,运转.运转,600,599,0,0,2,0,0,809
2015-12-02 07:43:20,运转.运转,600,602,1,1,0,1,-1,814
2015-12-02 07:43:25,运转.运转,600,601,0,0,2,0,0,819
2015-12-02 07:43:30,运转.运转,599,602,0,0,2,0,0,824
2015-12-02 07:43:35,运转.运转,599,602,0,0,2,0,0,829
2015-12-02 07:43:40,运转.运转,600,602,0,0,2,0,0,834
2015-12-02 07:43:45,运转.运转,599,601,1,1,0,1,0,830
2015-12-02 07:43:50,运转.运转,600,603,1,1,0,1,-1,825
2015-12-02 07:43:55,运转.运转,599,602,1,1,0,1,0,830
2015-12-02 07:44:00,运转.运转,599,603,1,1,0,1,-1,825
2015-12-02 07:44:05,运转.运转,599,605,1,1,0,1,-1,819
2015-12-02 07:44:10,运转.运转,599,604,1,1,0,1,0,815
2015-12-02 07:44:15,运转.运转,600,605,0,0,2,0,0,811
2015-12-02 07:44:20,运转.运转,600,605,1,1,0,1,-1,807
2015-12-02 07:44:25,运转.运转,599,603,0,0,0,0,0,803
2015-12-02 07:44:30,运转.运转,599,604,0,0,1,0,0,799
2015-12-02 07:44:35,运转.运转,600,604,1,1,0,1,0,795
2015-12-02 07:44:40,运转.运转,599,604,1,1,0,1,0,791
2015-12-02 07:44:45,运转.运转,599,606,1,1,0,1,-1,787
2015-12-02 07:44:50,运转.运转,600,604,1,1,0,1,0,783
2015-12-02 07:44:55,运转.运转,600,604,1,1,0,1,-1,779
2015-12-02 07:45:00,运转.运转,599,605,1,1,0,1,-1,784
2015-12-02 07:45:05,运转.运转,600,603,0,0,1,0,0,789
2015-12-02 07:45:10,运转.运转,600,605,1,1,0,1,-1,794
2015-12-02 07:45:15,运转.运转,600,604,1,1,0,1,-1,799
2015-12-02 07:45:20,运转.运转,600,604,1,1,0,1,0,804
2015-12-02 07:45:25,运转.运转,600,603,0,0,0,0,0,809
2015-12-02 07:45:30,运转.运转,599,603,0,0,0,0,0,814
2015-12-02 07:45:35,运转.运转,599,604,0,0,2,0,0,819
2015-12-02 07:45:40,运转.运转,599,606,1,1,0,1,0,824
2015-12-02 07:45:45,运转.运转,600,603,0,0,1,0,0,829
2015-12-02 07:45:50,运转.运转,599,603,0,0,0,0,0,834
2015-12-02 07:45:55,运转.运转,600,605,0,0,1,0,0,830
2015-12-02 07:46:00,运转.运转,600,605,0,0,0,0,0,825
2015-12-02 07:46:05,运转.运转,600,605,1,1,0,1,0,830
2015-12-02 07:46:10,运转.运转,600,604,1,1,0,1,-1,825
2015-12-02 07:46:15,运转.运转,599,603,0,0,0,0,0,819
2015-12-02 07:46:20,运转.运转,599,604,1,1,0,1,-1,815
2015-12-02 07:46:25,运转.运转,600,606,1,1,0,1,0,811
2015-12-02 07:46:30,运转.运转,599,605,1,1,0,1,-1,807
2015-12-02 07:46:35,运转.运转,600,605,1,1,0,1,0,803
2015-12-02 07:46:40,运转.运转,600,606,1,1,0,1,0,799
2015-12-02 07:46:45,运转.运转,600,604,1,1,0,1,-1,795
2015-12-02 07:46:50,运转.运转,599,606,1,1,0,1,0,791
2015-12-02 07:46:55,运转.运转,600,606,1,1,0,1,-1,787
2015-12-02 07:47:00,运转.运转,600,604,1,1,0,1,0,783
2015-12-02 07:47:05,运转.运转,599,606,1,1,0,1,-1,779
2015-12-02 07:47:10,运转.运转,600,606,1,1,0,1,0,784
2015-12-02 07:47:15,运转.运转,600,604,0,0,2,0,0,789
2015-12-02 07:47:20,运转.运转,599,606,1,1,0,1,-1,794
2015-12-02 07:47:25,运转.运转,600,603,0,0,1,0,0,799
2015-12-02 07:47:30,运转.运转,600,605,1,1,0,1,0,804
2015-12-02 07:47:35,运转.运转,599,603,0,0,0,0,0,809
2015-12-02 07:47:40,运转.运转,599,604,1,1,0,1,-1,814
2015-12-02 07:47:45,运转.运转,599,604,0,0,1,0,0,819
2015-12-02 07:47:50,运转.运转,599,606,1,1,0,1,-1,824
2015-12-02 07:47:55,运转.运转,599,605,1,1,0,1,0,829
2015-12-02 07:48:00,运转.运转,600,606,1,1,0,1,0,834
2015-12-02 07:48:05,运转.运转,600,605,0,0,2,0,0,830
2015-12-02 07:48:10,运转.运转,600,603,0,0,0,0,0,825
2015-12-02 07:48:15,运转.运转,600,604,1,1,0,1,-1,830
2015-12-02 07:48:20,运转.运转,600,605,1,1,0,1,0,825
2015-12-02 07:48:25,运转.运转,600,604,1,1,0,1,0,819
2015-12-02 07:48:30,运转.运转,599,604,1,1,0,1,-1,815
2015-12-02 07:48:35,运转.运转,600,604,1,1,0,1,-1,811
2015-12-02 07:48:40,运转.运转,600,606,1,1,0,1,-1,807
2015-12-02 07:48:45,运转.运转,600,604,1,1,0,1,0,803
2015-12-02 07:48:50,运转.运转,599,601,0,0,1,0,0,799
2015-12-02 07:48:55,运转.运转,599,601,1,1,0,1,0,795
2015-12-02 07:49:00,运转.运转,599,603,1,1,0,1,0,791
2015-12-02 07:49:05,运转.运转,599,602,0,0,2,0,0,787
