时间,大小闸,po1,均衡风缸,列车管,po2,预控,闸1,闸2,总风缸
2016-03-04 16:10:27,运转.运转,599,600,1,1,0,1,-1,830
2016-03-04 16:10:32,运转.运转,600,600,0,0,2,0,0,825
2016-03-04 16:10:37,运转.运转,600,598,0,0,2,0,0,819
2016-03-04 16:10:42,运转.运转,600,601,1,1,0,1,-1,815
2016-03-04 16:10:47,运转.运转,599,599,0,0,0,0,0,811
2016-03-04 16:10:52,运转.运转,599,600,0,0,0,0,0,807
2016-03-04 16:10:57,运转.运转,599,600,0,0,2,0,0,803
2016-03-04 16:11:02,运转.运转,600,601,1,1,0,1,-1,799
2016-03-04 16:11:07,运转.运转,599,601,1,1,0,1,0,795
2016-03-04 16:11:12,运转.运转,600,598,0,0,0,0,0,791
2016-03-04 16:11:17,运转.运转,599,598,0,0,2,0,0,787
2016-03-04 16:11:22,运转.运转,599,601,1,1,0,1,-1,783
2016-03-04 16:11:27,运转.运转,599,599,0,0,1,0,0,779
2016-03-04 16:11:32,运转.运转,600,600,0,0,0,0,0,784
2016-03-04 16:11:37,运转.运转,600,599,1,1,0,1,0,789
2016-03-04 16:11:42,运转.运转,600,600,1,1,0,1,0,794
2016-03-04 16:11:47,运转.运转,600,601,1,1,0,1,0,799
2016-03-04 16:11:52,运转.运转,600,600,0,0,2,0,0,804
2016-03-04 16:11:57,运转.运转,600,599,0,0,0,0,0,809
2016-03-04 16:12:02,运转.运转,599,599,0,0,2,0,0,814
2016-03-04 16:12:07,运转.运转,599,600,0,0,2,0,0,819
2016-03-04 16:12:12,运转.运转,600,601,1,1,0,1,-1,824
2016-03-04 16:12:17,运转.运转,599,601,1,1,0,1,0,829
2016-03-04 16:12:22,运转.运转,599,601,1,1,0,1,-1,834
2016-03-04 16:12:27,运转.运转,600,600,0,0,0,0,0,830
2016-03-04 16:12:32,运转.运转,599,603,1,1,0,1,-1,825
2016-03-04 16:12:37,运转.运转,599,603,1,1,0,1,-1,830
2016-03-04 16:12:42,运转.运转,600,603,1,1,0,1,-1,825
2016-03-04 16:12:47,运转.运转,600,601,0,0,1,0,0,819
2016-03-04 16:12:52,运转.运转,599,602,0,0,0,0,0,815
2016-03-04 16:12:57,运转.运转,599,602,0,0,2,0,0,811
2016-03-04 16:13:02,运转.运转,600,604,1,1,0,1,0,807
2016-03-04 16:13:07,运转.运转,600,605,1,1,0,1,-1,803
2016-03-04 16:13:12,运转.运转,599,606,1,1,0,1,-1,799
2016-03-04 16:13:17,运转.运转,600,605,0,0,0,0,0,795
2016-03-04 16:13:22,运转.运转,599,604,1,1,0,1,-1,791
2016-03-04 16:13:27,运转.运转,599,603,0,0,1,0,0,787
2016-03-04 16:13:32,运转.运转,599,604,1,1,0,1,0,783
2016-03-04 16:13:37,运转.运转,600,604,1,1,0,1,0,779
2016-03-04 16:13:42,运转.运转,600,605,0,0,1,0,0,784
2016-03-04 16:13:47,运转.运转,599,604,0,0,1,0,0,789
2016-03-04 16:13:52,运转.运转,599,604,1,1,0,1,0,794
2016-03-04 16:13:57,运转.运转,599,605,1,1,0,1,0,799
2016-03-04 16:14:02,运转.运转,600,605,1,1,0,1,0,804
2016-03-04 16:14:07,运转.运转,600,606,1,1,0,1,0,809
2016-03-04 16:14:12,运转.运转,600,606,1,1,0,1,-1,814
2016-03-04 16:14:17,运转.运转,599,606,1,1,0,1,0,819
2016-03-04 16:14:22,运转.运转,599,605,1,1,0,1,-1,824
2016-03-04 16:14:27,运转.运转,599,603,0,0,1,0,0,829
2016-03-04 16:14:32,运转.运转,600,603,0,0,0,0,0,834
2016-03-04 16:14:37,运转.运转,600,606,1,1,0,1,-1,830
2016-03-04 16:14:42,运转.运转,599,604,0,0,2,0,0,825
2016-03-04 16:14:47,运转.运转,599,604,0,0,0,0,0,830
2016-03-04 16:14:52,运转.运转,599,605,0,0,2,0,0,825
2016-03-04 16:14:57,运转.运转,600,603,0,0,1,0,0,819
2016-03-04 16:15:02,运转.运转,600,604,0,0,1,0,0,815
2016-03-04 16:15:07,运转.运转,600,604,0,0,2,0,0,811
2016-03-04 16:15:12,运转.运转,599,606,1,1,0,1,-1,807
2016-03-04 16:15:17,运转.运转,600,605,0,0,1,0,0,803
2016-03-04 16:15:22,运转.运转,599,605,1,1,0,1,0,799
2016-03-04 16:15:27,运转.运转,599,605,1,1,0,1,-1,795
2016-03-04 16:15:32,运转.运转,600,606,1,1,0,1,-1,791
2016-03-04 16:15:37,运转.运转,600,603,0,0,1,0,0,787
2016-03-04 16:15:42,运转.运转,599,603,0,0,0,0,0,783
2016-03-04 16:15:47,运转.运转,599,605,0,0,0,0,0,779
2016-03-04 16:15:52,运转.运转,599,605,1,1,0,1,0,784
2016-03-04 16:15:57,运转.运转,600,606,1,1,0,1,0,789
2016-03-04 16:16:02,运转.运转,600,604,0,0,1,0,0,794
2016-03-04 16:16:07,运转.运转,599,605,0,0,2,0,0,799
2016-03-04 16:16:12,运转.运转,600,605,0,0,1,0,0,804
2016-03-04 16:16:17,运转.运转,599,603,0,0,0,0,0,809
2016-03-04 16:16:22,运转.运转,599,605,0,0,1,0,0,814
2016-03-04 16:16:27,运转.运转,599,605,1,1,0,1,-1,819
2016-03-04 16:16:32,运转.运转,599,606,1,1,0,1,0,824
2016-03-04 16:16:37,运转.运转,600,605,1,1,0,1,0,829
2016-03-04 16:16:42,运转.运转,599,603,0,0,2,0,0,834
2016-03-04 16:16:47,运转.运转,600,605,0,0,1,0,0,830
2016-03-04 16:16:52,运转.运转,600,605,1,1,0,1,0,825
2016-03-04 16:16:57,运转.运转,599,603,0,0,0,0,0,830
2016-03-04 16:17:02,运转.运转,599,605,0,0,2,0,0,825
2016-03-04 16:17:07,运转.运转,599,603,0,0,1,0,0,819
2016-03-04 16:17:12,运转.运转,600,603,0,0,2,0,0,815
2016-03-04 16:17:17,运转.运转,599,603,0,0,0,0,0,811
2016-03-04 16:17:22,运转.运转,600,604,0,0,1,0,0,807
2016-03-04 16:17:27,运转.运转,599,603,0,0,2,0,0,803
2016-03-04 16:17:32,运转.运转,600,604,1,1,0,1,0,799
2016-03-04 16:17:37,运转.运转,600,604,0,0,2,0,0,795
2016-03-04 16:17:42,运转.运转,600,606,1,1,0,1,0,791
2016-03-04 16:17:47,运转.运转,599,605,0,0,1,0,0,787
2016-03-04 16:17:52,运转.运转,600,605,1,1,0,1,0,783
2016-03-04 16:17:57,运转.运转,599,604,0,0,1,0,0,779
2016-03-04 16:18:02,运转.运转,599,604,0,0,1,0,0,784
2016-03-04 16:18:07,运转.运转,600,603,0,0,0,0,0,789
2016-03-04 16:18:12,运转.运转,599,605,1,1,0,1,-1,794
2016-03-04 16:18:17,运转.运转,600,603,1,1,0,1,0,799
2016-03-04 16:18:22,运转.运转,599,601,0,0,0,0,0,804
2016-03-04 16:18:27,运转.运转,600,601,0,0,2,0,0,809
2016-03-04 16:18:32,运转.运转,600,602,0,0,0,0,0,814
2016-03-04 16:18:37,运转.运转,600,601,0,0,0,0,0,819
2016-03-04 16:18:42,运转.运转,600,602,1,1,0,1,-1,824
2016-03-04 16:18:47,运转.运转,599,602,1,1,0,1,0,829
2016-03-04 16:18:52,运转.运转,600,600,0,0,0,0,0,834
2016-03-04 16:18:57,运转.运转,600,603,1,1,0,1,-1,830
2016-03-04 16:19:02,运转.运转,600,601,1,1,0,1,-1,825
2016-03-04 16:19:07,运转.运转,599,601,0,0,1,0,0,830
