时间,大小闸,po1,均衡风缸,列车管,po2,预控,闸1,闸2,总风缸
2013-09-18 07:15:17,运转.运转,599,0,598,0,1,0,0,830
2013-09-18 07:15:22,运转.运转,599,0,598,0,0,0,0,825
2013-09-18 07:15:27,运转.运转,600,1,599,1,0,1,0,819
2013-09-18 07:15:32,运转.运转,599,1,600,1,0,1,-1,815
2013-09-18 07:15:37,运转.运转,600,1,599,1,0,1,-1,811
2013-09-18 07:15:42,运转.运转,600,0,598,0,1,0,0,807
2013-09-18 07:15:47,运转.运转,600,0,598,0,2,0,0,803
2013-09-18 07:15:52,运转.运转,600,1,601,1,0,1,-1,799
2013-09-18 07:15:57,运转.运转,599,1,599,1,0,1,0,795
2013-09-18 07:16:02,运转.运转,600,1,599,1,0,1,-1,791
2013-09-18 07:16:07,运转.运转,599,0,600,0,0,0,0,787
2013-09-18 07:16:12,运转.运转,599,0,598,0,1,0,0,783
2013-09-18 07:16:17,运转.运转,599,1,600,1,0,1,0,779
2013-09-18 07:16:22,运转.运转,600,0,599,0,1,0,0,784
2013-09-18 07:16:27,运转.运转,600,0,599,0,2,0,0,789
2013-09-18 07:16:32,运转.运转,599,0,599,0,0,0,0,794
2013-09-18 07:16:37,运转.运转,600,0,602,0,2,0,0,799
2013-09-18 07:16:42,运转.运转,600,0,600,0,1,0,0,804
2013-09-18 07:16:47,运转.运转,600,0,600,0,0,0,0,809
2013-09-18 07:16:52,运转.运转,600,1,603,1,0,1,0,814
2013-09-18 07:16:57,运转.运转,599,1,601,1,0,1,-1,819
2013-09-18 07:17:02,运转.运转,599,1,602,1,0,1,-1,824
2013-09-18 07:17:07,运转.运转,600,0,601,0,1,0,0,829
2013-09-18 07:17:12,运转.运转,599,0,600,0,0,0,0,834
2013-09-18 07:17:17,运转.运转,600,1,606,1,0,1,0,830
2013-09-18 07:17:22,运转.运转,599,0,603,0,1,0,0,825
2013-09-18 07:17:27,运转.运转,599,1,605,1,0,1,0,830
2013-09-18 07:17:32,运转.运转,599,0,604,0,2,0,0,825
2013-09-18 07:17:37,运转.运转,600,0,603,0,2,0,0,819
2013-09-18 07:17:42,运转.运转,600,1,604,1,0,1,-1,815
2013-09-18 07:17:47,运转.运转,599,0,605,0,1,0,0,811
2013-09-18 07:17:52,运转.运转,599,1,606,1,0,1,-1,807
2013-09-18 07:17:57,运转.运转,600,0,604,0,0,0,0,803
2013-09-18 07:18:02,运转.运转,599,1,606,1,0,1,-1,799
2013-09-18 07:18:07,运转.运转,599,1,606,1,0,1,-1,795
2013-09-18 07:18:12,运转.运转,600,0,605,0,1,0,0,791
2013-09-18 07:18:17,运转.运转,600,0,605,0,2,0,0,787
2013-09-18 07:18:22,运转.运转,599,1,604,1,0,1,0,783
2013-09-18 07:18:27,运转.运转,600,0,604,0,1,0,0,779
2013-09-18 07:18:32,运转.运转,599,0,605,0,0,0,0,784
2013-09-18 07:18:37,运转.运转,600,0,605,0,2,0,0,789
2013-09-18 07:18:42,运转.运转,599,0,605,0,1,0,0,794
2013-09-18 07:18:47,运转.运转,600,0,603,0,0,0,0,799
2013-09-18 07:18:52,运转.运转,600,0,605,0,0,0,0,804
2013-09-18 07:18:57,运转.运转,599,1,606,1,0,1,-1,809
2013-09-18 07:19:02,运转.运转,599,1,605,1,0,1,0,814
2013-09-18 07:19:07,运转.运转,600,0,605,0,2,0,0,819
2013-09-18 07:19:12,运转.运转,600,1,604,1,0,1,-1,824
2013-09-18 07:19:17,运转.运转,599,0,604,0,1,0,0,829
2013-09-18 07:19:22,运转.运转,599,0,604,0,2,0,0,834
2013-09-18 07:19:27,运转.运转,600,0,603,0,0,0,0,830
