时间,大小闸,po1,均衡风缸,列车管,po2,预控,闸1,闸2,总风缸
2013-12-17 04:36:57,运转.运转,600,0,600,0,0,0,0,830
2013-12-17 04:37:02,运转.运转,599,1,601,1,0,1,-1,825
2013-12-17 04:37:07,运转.运转,600,1,600,1,0,1,0,819
2013-12-17 04:37:12,运转.运转,599,1,600,1,0,1,-1,815
2013-12-17 04:37:17,运转.运转,599,1,601,1,0,1,0,811
2013-12-17 04:37:22,运转.运转,600,1,599,1,0,1,-1,807
2013-12-17 04:37:27,运转.运转,599,0,600,0,1,0,0,803
2013-12-17 04:37:32,运转.运转,600,1,599,1,0,1,-1,799
2013-12-17 04:37:37,运转.运转,600,1,599,1,0,1,0,795
2013-12-17 04:37:42,运转.运转,600,1,599,1,0,1,-1,791
2013-12-17 04:37:47,运转.运转,599,0,599,0,2,0,0,787
2013-12-17 04:37:52,运转.运转,599,1,599,1,0,1,0,783
2013-12-17 04:37:57,运转.运转,599,1,600,1,0,1,-1,779
2013-12-17 04:38:02,运转.运转,599,1,600,1,0,1,0,784
2013-12-17 04:38:07,运转.运转,600,0,599,0,1,0,0,789
2013-12-17 04:38:12,运转.运转,599,1,599,1,0,1,0,794
2013-12-17 04:38:17,运转.运转,599,0,600,0,0,0,0,799
2013-12-17 04:38:22,运转.运转,600,1,600,1,0,1,-1,804
2013-12-17 04:38:27,运转.运转,600,0,598,0,2,0,0,809
2013-12-17 04:38:32,运转.运转,600,1,599,1,0,1,0,814
2013-12-17 04:38:37,运转.运转,600,0,602,0,2,0,0,819
2013-12-17 04:38:42,运转.运转,600,1,602,1,0,1,0,824
2013-12-17 04:38:47,运转.运转,599,0,601,0,0,0,0,829
2013-12-17 04:38:52,运转.运转,600,0,602,0,1,0,0,834
2013-12-17 04:38:57,运转.运转,599,1,603,1,0,1,0,830
2013-12-17 04:39:02,运转.运转,600,0,600,0,1,0,0,825
2013-12-17 04:39:07,运转.运转,599,1,602,1,0,1,-1,830
2013-12-17 04:39:12,运转.运转,599,0,601,0,1,0,0,825
2013-12-17 04:39:17,运转.运转,600,0,601,0,1,0,0,819
2013-12-17 04:39:22,运转.运转,600,0,600,0,2,0,0,815
2013-12-17 04:39:27,运转.运转,600,0,604,0,2,0,0,811
2013-12-17 04:39:32,运转.运转,599,0,603,0,0,0,0,807
2013-12-17 04:39:37,运转.运转,599,0,605,0,2,0,0,803
2013-12-17 04:39:42,运转.运转,600,0,605,0,1,0,0,799
2013-12-17 04:39:47,运转.运转,599,0,603,0,2,0,0,795
2013-12-17 04:39:52,运转.运转,599,1,606,1,0,1,-1,791
2013-12-17 04:39:57,运转.运转,599,0,604,0,2,0,0,787
2013-12-17 04:40:02,运转.运转,599,0,604,0,1,0,0,783
2013-12-17 04:40:07,运转.运转,600,1,605,1,0,1,0,779
2013-12-17 04:40:12,运转.运转,599,0,604,0,1,0,0,784
2013-12-17 04:40:17,运转.运转,600,1,605,1,0,1,0,789
2013-12-17 04:40:22,运转.运转,599,1,606,1,0,1,-1,794
2013-12-17 04:40:27,运转.运转,599,1,605,1,0,1,-1,799
2013-12-17 04:40:32,运转.运转,600,0,605,0,1,0,0,804
2013-12-17 04:40:37,运转.运转,600,0,605,0,2,0,0,809
2013-12-17 04:40:42,运转.运转,600,1,606,1,0,1,-1,814
2013-12-17 04:40:47,运转.运转,599,0,603,0,1,0,0,819
2013-12-17 04:40:52,运转.运转,600,1,604,1,0,1,0,824
2013-12-17 04:40:57,运转.运转,600,0,603,0,0,0,0,829
2013-12-17 04:41:02,运转.运转,600,1,605,1,0,1,0,834
2013-12-17 04:41:07,运转.运转,600,0,603,0,2,0,0,830
2013-12-17 04:41:12,运转.运转,600,0,603,0,0,0,0,825
2013-12-17 04:41:17,运转.运转,599,1,604,1,0,1,-1,830
2013-12-17 04:41:22,运转.运转,599,1,606,1,0,1,0,825
2013-12-17 04:41:27,运转.运转,599,0,605,0,1,0,0,819
2013-12-17 04:41:32,运转.运转,599,1,604,1,0,1,-1,815
2013-12-17 04:41:37,运转.运转,600,0,603,0,0,0,0,811
2013-12-17 04:41:42,运转.运转,600,1,605,1,0,1,-1,807
2013-12-17 04:41:47,运转.运转,600,1,605,1,0,1,-1,803
2013-12-17 04:41:52,运转.运转,600,1,606,1,0,1,-1,799
2013-12-17 04:41:57,运转.运转,600,1,605,1,0,1,0,795
2013-12-17 04:42:02,运转.运转,599,1,604,1,0,1,-1,791
2013-12-17 04:42:07,运转.运转,599,0,603,0,0,0,0,787
2013-12-17 04:42:12,运转.运转,599,1,606,1,0,1,0,783
2013-12-17 04:42:17,运转.运转,600,1,604,1,0,1,0,779
2013-12-17 04:42:22,运转.运转,599,0,604,0,0,0,0,784
2013-12-17 04:42:27,运转.运转,599,1,604,1,0,1,-1,789
2013-12-17 04:42:32,运转.运转,600,0,605,0,0,0,0,794
2013-12-17 04:42:37,运转.运转,600,1,604,1,0,1,0,799
2013-12-17 04:42:42,运转.运转,599,0,603,0,2,0,0,804
2013-12-17 04:42:47,运转.运转,599,1,606,1,0,1,0,809
2013-12-17 04:42:52,运转.运转,600,1,606,1,0,1,0,814
2013-12-17 04:42:57,运转.运转,600,1,606,1,0,1,-1,819
2013-12-17 04:43:02,运转.运转,600,1,606,1,0,1,-1,824
2013-12-17 04:43:07,运转.运转,600,1,605,1,0,1,-1,829
2013-12-17 04:43:12,运转.运转,599,1,605,1,0,1,-1,834
2013-12-17 04:43:17,运转.运转,600,1,604,1,0,1,-1,830
2013-12-17 04:43:22,运转.运转,600,1,604,1,0,1,0,825
2013-12-17 04:43:27,运转.运转,599,1,605,1,0,1,0,830
2013-12-17 04:43:32,运转.运转,600,0,603,0,0,0,0,825
2013-12-17 04:43:37,运转.运转,599,0,603,0,0,0,0,819
2013-12-17 04:43:42,运转.运转,600,0,603,0,1,0,0,815
2013-12-17 04:43:47,运转.运转,600,0,603,0,2,0,0,811
2013-12-17 04:43:52,运转.运转,600,0,605,0,0,0,0,807
2013-12-17 04:43:57,运转.运转,599,1,604,1,0,1,0,803
2013-12-17 04:44:02,运转.运转,600,0,605,0,1,0,0,799
2013-12-17 04:44:07,运转.运转,600,0,605,0,2,0,0,795
2013-12-17 04:44:12,运转.运转,599,0,603,0,2,0,0,791
2013-12-17 04:44:17,运转.运转,600,1,605,1,0,1,-1,787
2013-12-17 04:44:22,运转.运转,599,0,604,0,0,0,0,783
2013-12-17 04:44:27,运转.运转,599,1,604,1,0,1,-1,779
2013-12-17 04:44:32,运转.运转,600,1,604,1,0,1,0,784
2013-12-17 04:44:37,运转.运转,600,0,603,0,0,0,0,789
2013-12-17 04:44:42,运转.运转,600,1,605,1,0,1,-1,794
2013-12-17 04:44:47,运转.运转,599,0,605,0,2,0,0,799
2013-12-17 04:44:52,运转.运转,599,1,605,1,0,1,0,804
2013-12-17 04:44:57,运转.运转,599,0,603,0,0,0,0,809
2013-12-17 04:45:02,运转.运转,599,0,605,0,2,0,0,814
2013-12-17 04:45:07,运转.运转,600,1,604,1,0,1,0,819
2013-12-17 04:45:12,运转.运转,600,1,604,1,0,1,0,824
2013-12-17 04:45:17,运转.运转,599,1,604,1,0,1,0,829
