时间,大小闸,po1,均衡风缸,列车管,po2,预控,闸1,闸2,总风缸
2013-09-11 09:40:08,运转.运转,599,0,600,0,2,0,0,830
2013-09-11 09:40:13,运转.运转,600,0,598,0,2,0,0,825
2013-09-11 09:40:18,运转.运转,599,1,599,1,0,1,0,819
2013-09-11 09:40:23,运转.运转,599,1,599,1,0,1,-1,815
2013-09-11 09:40:28,运转.运转,600,0,600,0,1,0,0,811
2013-09-11 09:40:33,运转.运转,599,0,600,0,2,0,0,807
2013-09-11 09:40:38,运转.运转,599,1,599,1,0,1,-1,803
2013-09-11 09:40:43,运转.运转,600,1,600,1,0,1,0,799
2013-09-11 09:40:48,运转.运转,600,1,600,1,0,1,0,795
2013-09-11 09:40:53,运转.运转,599,0,598,0,2,0,0,791
2013-09-11 09:40:58,运转.运转,600,0,599,0,2,0,0,787
2013-09-11 09:41:03,运转.运转,600,1,601,1,0,1,-1,783
2013-09-11 09:41:08,运转.运转,600,1,600,1,0,1,0,779
2013-09-11 09:41:13,运转.运转,599,0,599,0,2,0,0,784
2013-09-11 09:41:18,运转.运转,600,0,599,0,1,0,0,789
2013-09-11 09:41:23,运转.运转,600,1,601,1,0,1,-1,794
2013-09-11 09:41:28,运转.运转,599,0,598,0,2,0,0,799
2013-09-11 09:41:33,运转.运转,599,0,600,0,0,0,0,804
2013-09-11 09:41:38,运转.运转,599,1,600,1,0,1,-1,809
2013-09-11 09:41:43,运转.运转,599,1,599,1,0,1,-1,814
2013-09-11 09:41:48,运转.运转,600,0,598,0,2,0,0,819
2013-09-11 09:41:53,运转.运转,599,0,602,0,0,0,0,824
2013-09-11 09:41:58,运转.运转,599,1,603,1,0,1,-1,829
2013-09-11 09:42:03,运转.运转,599,0,601,0,0,0,0,834
2013-09-11 09:42:08,运转.运转,600,1,601,1,0,1,-1,830
2013-09-11 09:42:13,运转.运转,600,1,601,1,0,1,0,825
2013-09-11 09:42:18,运转.运转,599,0,601,0,2,0,0,830
2013-09-11 09:42:23,运转.运转,599,0,602,0,1,0,0,825
2013-09-11 09:42:28,运转.运转,600,0,601,0,1,0,0,819
2013-09-11 09:42:33,运转.运转,599,1,603,1,0,1,-1,815
2013-09-11 09:42:38,运转.运转,599,0,602,0,2,0,0,811
2013-09-11 09:42:43,运转.运转,599,1,604,1,0,1,0,807
2013-09-11 09:42:48,运转.运转,600,1,605,1,0,1,0,803
2013-09-11 09:42:53,运转.运转,599,0,604,0,0,0,0,799
2013-09-11 09:42:58,运转.运转,599,1,605,1,0,1,0,795
2013-09-11 09:43:03,运转.运转,600,0,605,0,2,0,0,791
2013-09-11 09:43:08,运转.运转,600,0,603,0,2,0,0,787
2013-09-11 09:43:13,运转.运转,600,0,604,0,1,0,0,783
2013-09-11 09:43:18,运转.运转,600,0,604,0,2,0,0,779
2013-09-11 09:43:23,运转.运转,599,0,603,0,0,0,0,784
2013-09-11 09:43:28,运转.运转,599,0,604,0,2,0,0,789
2013-09-11 09:43:33,运转.运转,600,1,606,1,0,1,-1,794
2013-09-11 09:43:38,运转.运转,599,1,605,1,0,1,-1,799
2013-09-11 09:43:43,运转.运转,600,1,606,1,0,1,0,804
2013-09-11 09:43:48,运转.运转,599,0,603,0,0,0,0,809
2013-09-11 09:43:53,运转.运转,599,0,604,0,0,0,0,814
2013-09-11 09:43:58,运转.运转,600,1,606,1,0,1,0,819
2013-09-11 09:44:03,运转.运转,600,0,605,0,1,0,0,824
2013-09-11 09:44:08,运转.运转,599,0,605,0,1,0,0,829
2013-09-11 09:44:13,运转.运转,599,0,605,0,2,0,0,834
2013-09-11 09:44:18,运转.运转,600,0,604,0,1,0,0,830
2013-09-11 09:44:23,运转.运转,600,0,604,0,2,0,0,825
2013-09-11 09:44:28,运转.运转,600,0,605,0,1,0,0,830
2013-09-11 09:44:33,运转.运转,599,0,604,0,0,0,0,825
2013-09-11 09:44:38,运转.运转,599,0,603,0,0,0,0,819
2013-09-11 09:44:43,运转.运转,599,1,606,1,0,1,-1,815
2013-09-11 09:44:48,运转.运转,600,1,604,1,0,1,0,811
2013-09-11 09:44:53,运转.运转,600,0,603,0,0,0,0,807
2013-09-11 09:44:58,运转.运转,599,1,605,1,0,1,-1,803
2013-09-11 09:45:03,运转.运转,600,1,606,1,0,1,0,799
2013-09-11 09:45:08,运转.运转,600,0,604,0,1,0,0,795
2013-09-11 09:45:13,运转.运转,600,0,605,0,2,0,0,791
2013-09-11 09:45:18,运转.运转,600,1,606,1,0,1,0,787
2013-09-11 09:45:23,运转.运转,599,1,606,1,0,1,0,783
2013-09-11 09:45:28,运转.运转,600,1,604,1,0,1,-1,779
2013-09-11 09:45:33,运转.运转,600,1,604,1,0,1,-1,784
2013-09-11 09:45:38,运转.运转,599,1,604,1,0,1,0,789
2013-09-11 09:45:43,运转.运转,599,0,604,0,0,0,0,794
2013-09-11 09:45:48,运转.运转,600,0,605,0,1,0,0,799
2013-09-11 09:45:53,运转.运转,600,1,606,1,0,1,0,804
2013-09-11 09:45:58,运转.运转,599,0,604,0,0,0,0,809
2013-09-11 09:46:03,运转.运转,599,1,606,1,0,1,0,814
2013-09-11 09:46:08,运转.运转,600,1,605,1,0,1,0,819
2013-09-11 09:46:13,运转.运转,599,0,605,0,0,0,0,824
2013-09-11 09:46:18,运转.运转,600,1,606,1,0,1,-1,829
2013-09-11 09:46:23,运转.运转,600,1,606,1,0,1,-1,834
2013-09-11 09:46:28,运转.运转,599,0,605,0,2,0,0,830
2013-09-11 09:46:33,运转.运转,600,0,605,0,2,0,0,825
2013-09-11 09:46:38,运转.运转,600,0,604,0,0,0,0,830
2013-09-11 09:46:43,运转.运转,599,1,604,1,0,1,-1,825
2013-09-11 09:46:48,运转.运转,599,1,605,1,0,1,0,819
2013-09-11 09:46:53,运转.运转,599,0,604,0,0,0,0,815
2013-09-11 09:46:58,运转.运转,600,0,605,0,1,0,0,811
2013-09-11 09:47:03,运转.运转,600,0,603,0,2,0,0,807
2013-09-11 09:47:08,运转.运转,599,0,605,0,2,0,0,803
2013-09-11 09:47:13,运转.运转,599,0,604,0,2,0,0,799
2013-09-11 09:47:18,运转.运转,600,1,605,1,0,1,-1,795
2013-09-11 09:47:23,运转.运转,600,0,605,0,0,0,0,791
2013-09-11 09:47:28,运转.运转,599,0,604,0,1,0,0,787
2013-09-11 09:47:33,运转.运转,600,1,605,1,0,1,-1,783
2013-09-11 09:47:38,运转.运转,600,0,603,0,2,0,0,779
2013-09-11 09:47:43,运转.运转,600,1,605,1,0,1,-1,784
2013-09-11 09:47:48,运转.运转,600,1,606,1,0,1,0,789
2013-09-11 09:47:53,运转.运转,600,0,603,0,0,0,0,794
2013-09-11 09:47:58,运转.运转,600,0,603,0,2,0,0,799
2013-09-11 09:48:03,运转.运转,599,1,605,1,0,1,0,804
2013-09-11 09:48:08,运转.运转,600,0,604,0,1,0,0,809
2013-09-11 09:48:13,运转.运转,600,1,604,1,0,1,-1,814
2013-09-11 09:48:18,运转.运转,600,1,606,1,0,1,0,819
2013-09-11 09:48:23,运转.运转,600,0,605,0,1,0,0,824
2013-09-11 09:48:28,运转.运转,600,0,604,0,1,0,0,829
2013-09-11 09:48:33,运转.运转,599,1,606,1,0,1,-1,834
2013-09-11 09:48:38,运转.运转,600,1,604,1,0,1,-1,830
2013-09-11 09:48:43,运转.运转,599,1,604,1,0,1,0,825
2013-09-11 09:48:48,运转.运转,599,1,604,1,0,1,-1,830
2013-09-11 09:48:53,运转.运转,599,0,605,0,2,0,0,825
