时间,大小闸,po1,均衡风缸,列车管,po2,预控,闸1,闸2,总风缸
2016-08-02 04:12:12,运转.运转,599,0,600,0,1,0,0,830
2016-08-02 04:12:17,运转.运转,599,1,600,1,0,1,0,825
2016-08-02 04:12:22,运转.运转,600,0,599,0,1,0,0,819
2016-08-02 04:12:27,运转.运转,599,0,600,0,1,0,0,815
2016-08-02 04:12:32,运转.运转,600,0,600,0,0,0,0,811
2016-08-02 04:12:37,运转.运转,599,0,600,0,0,0,0,807
2016-08-02 04:12:42,运转.运转,600,0,599,0,2,0,0,803
2016-08-02 04:12:47,运转.运转,599,1,600,1,0,1,-1,799
2016-08-02 04:12:52,运转.运转,600,1,599,1,0,1,-1,795
2016-08-02 04:12:57,运转.运转,600,1,599,1,0,1,-1,791
2016-08-02 04:13:02,运转.运转,600,1,601,1,0,1,0,787
2016-08-02 04:13:07,运转.运转,600,0,598,0,0,0,0,783
2016-08-02 04:13:12,运转.运转,600,0,598,0,1,0,0,779
2016-08-02 04:13:17,运转.运转,600,0,602,0,1,0,0,784
2016-08-02 04:13:22,运转.运转,599,0,601,0,0,0,0,789
2016-08-02 04:13:27,运转.运转,600,1,602,1,0,1,-1,794
2016-08-02 04:13:32,运转.运转,600,0,600,0,1,0,0,799
2016-08-02 04:13:37,运转.运转,600,0,601,0,0,0,0,804
2016-08-02 04:13:42,运转.运转,599,0,600,0,1,0,0,809
2016-08-02 04:13:47,运转.运转,600,0,600,0,0,0,0,814
2016-08-02 04:13:52,运转.运转,599,1,605,1,0,1,-1,819
2016-08-02 04:13:57,运转.运转,599,0,605,0,0,0,0,824
2016-08-02 04:14:02,运转.运转,600,1,605,1,0,1,-1,829
2016-08-02 04:14:07,运转.运转,600,1,604,1,0,1,0,834
2016-08-02 04:14:12,运转.运转,600,0,603,0,0,0,0,830
2016-08-02 04:14:17,运转.运转,600,1,605,1,0,1,0,825
2016-08-02 04:14:22,运转.运转,599,1,605,1,0,1,0,830
2016-08-02 04:14:27,运转.运转,600,1,604,1,0,1,-1,825
2016-08-02 04:14:32,运转.运转,599,1,606,1,0,1,0,819
2016-08-02 04:14:37,运转.运转,599,1,605,1,0,1,-1,815
2016-08-02 04:14:42,运转.运转,599,1,604,1,0,1,0,811
2016-08-02 04:14:47,运转.运转,600,0,603,0,2,0,0,807
2016-08-02 04:14:52,运转.运转,600,1,606,1,0,1,-1,803
2016-08-02 04:14:57,运转.运转,599,1,606,1,0,1,-1,799
2016-08-02 04:15:02,运转.运转,600,0,604,0,1,0,0,795
2016-08-02 04:15:07,运转.运转,600,1,604,1,0,1,0,791
2016-08-02 04:15:12,运转.运转,599,0,603,0,0,0,0,787
2016-08-02 04:15:17,运转.运转,600,1,606,1,0,1,0,783
2016-08-02 04:15:22,运转.运转,599,0,605,0,2,0,0,779
2016-08-02 04:15:27,运转.运转,600,1,605,1,0,1,-1,784
2016-08-02 04:15:32,运转.运转,599,1,605,1,0,1,-1,789
2016-08-02 04:15:37,运转.运转,600,1,604,1,0,1,-1,794
2016-08-02 04:15:42,运转.运转,600,0,605,0,2,0,0,799
2016-08-02 04:15:47,运转.运转,600,0,605,0,0,0,0,804
2016-08-02 04:15:52,运转.运转,600,0,605,0,0,0,0,809
2016-08-02 04:15:57,运转.运转,599,0,603,0,2,0,0,814
2016-08-02 04:16:02,运转.运转,600,0,603,0,2,0,0,819
2016-08-02 04:16:07,运转.运转,600,0,604,0,0,0,0,824
2016-08-02 04:16:12,运转.运转,600,1,604,1,0,1,-1,829
2016-08-02 04:16:17,运转.运转,599,1,605,1,0,1,0,834
2016-08-02 04:16:22,运转.运转,600,0,604,0,2,0,0,830
2016-08-02 04:16:27,运转.运转,599,0,604,0,0,0,0,825
2016-08-02 04:16:32,运转.运转,600,1,606,1,0,1,0,830
2016-08-02 04:16:37,运转.运转,600,0,603,0,1,0,0,825
2016-08-02 04:16:42,运转.运转,599,0,604,0,0,0,0,819
2016-08-02 04:16:47,运转.运转,600,1,605,1,0,1,0,815
2016-08-02 04:16:52,运转.运转,600,0,603,0,1,0,0,811
2016-08-02 04:16:57,运转.运转,600,0,603,0,1,0,0,807
2016-08-02 04:17:02,运转.运转,600,1,604,1,0,1,0,803
2016-08-02 04:17:07,运转.运转,599,1,605,1,0,1,-1,799
2016-08-02 04:17:12,运转.运转,599,1,605,1,0,1,0,795
2016-08-02 04:17:17,运转.运转,599,1,604,1,0,1,-1,791
2016-08-02 04:17:22,运转.运转,600,1,605,1,0,1,0,787
2016-08-02 04:17:27,运转.运转,600,0,603,0,1,0,0,783
2016-08-02 04:17:32,运转.运转,599,1,605,1,0,1,-1,779
2016-08-02 04:17:37,运转.运转,600,0,605,0,1,0,0,784
2016-08-02 04:17:42,运转.运转,600,1,605,1,0,1,0,789
2016-08-02 04:17:47,运转.运转,600,0,604,0,1,0,0,794
