时间,大小闸,po1,均衡风缸,列车管,po2,预控,闸1,闸2,总风缸
2016-02-28 22:45:25,运转.运转,600,0,599,0,0,0,0,830
2016-02-28 22:45:30,运转.运转,600,1,601,1,0,1,-1,825
2016-02-28 22:45:35,运转.运转,599,0,599,0,1,0,0,819
2016-02-28 22:45:40,运转.运转,599,0,598,0,2,0,0,815
2016-02-28 22:45:45,运转.运转,600,1,599,1,0,1,0,811
2016-02-28 22:45:50,运转.运转,600,0,598,0,2,0,0,807
2016-02-28 22:45:55,运转.运转,599,0,598,0,0,0,0,803
2016-02-28 22:46:00,运转.运转,599,1,600,1,0,1,-1,799
2016-02-28 22:46:05,运转.运转,599,1,601,1,0,1,0,795
2016-02-28 22:46:10,运转.运转,600,1,600,1,0,1,-1,791
2016-02-28 22:46:15,运转.运转,600,0,600,0,2,0,0,787
2016-02-28 22:46:20,运转.运转,599,0,599,0,1,0,0,783
2016-02-28 22:46:25,运转.运转,599,1,601,1,0,1,-1,779
2016-02-28 22:46:30,运转.运转,599,1,599,1,0,1,0,784
2016-02-28 22:46:35,运转.运转,599,0,600,0,1,0,0,789
2016-02-28 22:46:40,运转.运转,600,0,599,0,0,0,0,794
2016-02-28 22:46:45,运转.运转,599,0,600,0,1,0,0,799
2016-02-28 22:46:50,运转.运转,599,0,600,0,2,0,0,804
2016-02-28 22:46:55,运转.运转,599,1,601,1,0,1,0,809
2016-02-28 22:47:00,运转.运转,600,0,599,0,1,0,0,814
2016-02-28 22:47:05,运转.运转,599,1,599,1,0,1,-1,819
2016-02-28 22:47:10,运转.运转,599,1,601,1,0,1,0,824
2016-02-28 22:47:15,运转.运转,599,1,602,1,0,1,0,829
2016-02-28 22:47:20,运转.运转,600,1,601,1,0,1,0,834
2016-02-28 22:47:25,运转.运转,599,0,602,0,0,0,0,830
2016-02-28 22:47:30,运转.运转,600,1,603,1,0,1,0,825
2016-02-28 22:47:35,运转.运转,600,1,602,1,0,1,-1,830
2016-02-28 22:47:40,运转.运转,600,0,600,0,2,0,0,825
2016-02-28 22:47:45,运转.运转,599,0,601,0,1,0,0,819
2016-02-28 22:47:50,运转.运转,599,0,600,0,2,0,0,815
2016-02-28 22:47:55,运转.运转,599,0,601,0,1,0,0,811
2016-02-28 22:48:00,运转.运转,600,1,603,1,0,1,0,807
2016-02-28 22:48:05,运转.运转,599,0,604,0,0,0,0,803
2016-02-28 22:48:10,运转.运转,600,1,606,1,0,1,-1,799
2016-02-28 22:48:15,运转.运转,600,0,605,0,2,0,0,795
2016-02-28 22:48:20,运转.运转,599,0,605,0,2,0,0,791
2016-02-28 22:48:25,运转.运转,600,1,605,1,0,1,0,787
2016-02-28 22:48:30,运转.运转,600,0,605,0,2,0,0,783
2016-02-28 22:48:35,运转.运转,600,1,605,1,0,1,0,779
2016-02-28 22:48:40,运转.运转,600,0,604,0,0,0,0,784
2016-02-28 22:48:45,运转.运转,599,0,605,0,0,0,0,789
2016-02-28 22:48:50,运转.运转,599,1,606,1,0,1,-1,794
2016-02-28 22:48:55,运转.运转,599,1,605,1,0,1,-1,799
2016-02-28 22:49:00,运转.运转,599,0,604,0,1,0,0,804
2016-02-28 22:49:05,运转.运转,600,0,603,0,2,0,0,809
2016-02-28 22:49:10,运转.运转,600,0,603,0,1,0,0,814
2016-02-28 22:49:15,运转.运转,600,0,605,0,2,0,0,819
