时间,大小闸,po1,均衡风缸,列车管,po2,预控,闸1,闸2,总风缸
2015-07-19 22:55:44,运转.运转,599,1,599,1,0,1,0,830
2015-07-19 22:55:49,运转.运转,600,1,599,1,0,1,-1,825
2015-07-19 22:55:54,运转.运转,599,1,600,1,0,1,-1,819
2015-07-19 22:55:59,运转.运转,600,1,599,1,0,1,-1,815
2015-07-19 22:56:04,运转.运转,600,0,599,0,0,0,0,811
2015-07-19 22:56:09,运转.运转,599,1,601,1,0,1,0,807
2015-07-19 22:56:14,运转.运转,600,0,600,0,2,0,0,803
2015-07-19 22:56:19,运转.运转,600,0,598,0,1,0,0,799
2015-07-19 22:56:24,运转.运转,599,0,600,0,0,0,0,795
2015-07-19 22:56:29,运转.运转,600,1,599,1,0,1,-1,791
2015-07-19 22:56:34,运转.运转,599,0,599,0,2,0,0,787
2015-07-19 22:56:39,运转.运转,599,1,601,1,0,1,0,783
2015-07-19 22:56:44,运转.运转,600,1,601,1,0,1,0,779
2015-07-19 22:56:49,运转.运转,599,0,599,0,2,0,0,784
2015-07-19 22:56:54,运转.运转,599,0,600,0,2,0,0,789
2015-07-19 22:56:59,运转.运转,599,0,600,0,2,0,0,794
2015-07-19 22:57:04,运转.运转,599,1,603,1,0,1,0,799
2015-07-19 22:57:09,运转.运转,600,1,602,1,0,1,-1,804
2015-07-19 22:57:14,运转.运转,600,0,602,0,0,0,0,809
2015-07-19 22:57:19,运转.运转,600,1,603,1,0,1,0,814
2015-07-19 22:57:24,运转.运转,600,0,602,0,2,0,0,819
2015-07-19 22:57:29,运转.运转,599,1,602,1,0,1,0,824
2015-07-19 22:57:34,运转.运转,599,1,602,1,0,1,-1,829
2015-07-19 22:57:39,运转.运转,599,0,602,0,0,0,0,834
2015-07-19 22:57:44,运转.运转,600,1,606,1,0,1,-1,830
2015-07-19 22:57:49,运转.运转,600,1,605,1,0,1,-1,825
2015-07-19 22:57:54,运转.运转,599,0,604,0,0,0,0,830
2015-07-19 22:57:59,运转.运转,600,1,604,1,0,1,0,825
2015-07-19 22:58:04,运转.运转,599,0,603,0,2,0,0,819
2015-07-19 22:58:09,运转.运转,599,1,605,1,0,1,-1,815
2015-07-19 22:58:14,运转.运转,599,0,603,0,2,0,0,811
2015-07-19 22:58:19,运转.运转,600,0,605,0,1,0,0,807
2015-07-19 22:58:24,运转.运转,600,0,603,0,0,0,0,803
2015-07-19 22:58:29,运转.运转,600,0,605,0,2,0,0,799
2015-07-19 22:58:34,运转.运转,599,1,605,1,0,1,-1,795
2015-07-19 22:58:39,运转.运转,599,1,605,1,0,1,-1,791
2015-07-19 22:58:44,运转.运转,600,0,603,0,0,0,0,787
2015-07-19 22:58:49,运转.运转,600,1,604,1,0,1,0,783
2015-07-19 22:58:54,运转.运转,599,0,603,0,0,0,0,779
2015-07-19 22:58:59,运转.运转,599,0,605,0,1,0,0,784
2015-07-19 22:59:04,运转.运转,600,1,605,1,0,1,-1,789
2015-07-19 22:59:09,运转.运转,600,0,604,0,2,0,0,794
2015-07-19 22:59:14,运转.运转,600,1,605,1,0,1,-1,799
2015-07-19 22:59:19,运转.运转,599,1,605,1,0,1,0,804
2015-07-19 22:59:24,运转.运转,600,1,605,1,0,1,-1,809
2015-07-19 22:59:29,运转.运转,599,1,606,1,0,1,-1,814
2015-07-19 22:59:34,运转.运转,600,1,605,1,0,1,-1,819
2015-07-19 22:59:39,运转.运转,600,1,604,1,0,1,-1,824
2015-07-19 22:59:44,运转.运转,599,0,603,0,2,0,0,829
2015-07-19 22:59:49,运转.运转,600,0,603,0,1,0,0,834
2015-07-19 22:59:54,运转.运转,600,1,605,1,0,1,-1,830
2015-07-19 22:59:59,运转.运转,600,1,604,1,0,1,-1,825
2015-07-19 23:00:04,运转.运转,600,0,604,0,0,0,0,830
2015-07-19 23:00:09,运转.运转,599,1,605,1,0,1,-1,825
2015-07-19 23:00:14,运转.运转,600,0,603,0,1,0,0,819
2015-07-19 23:00:19,运转.运转,599,0,605,0,0,0,0,815
2015-07-19 23:00:24,运转.运转,599,0,603,0,0,0,0,811
2015-07-19 23:00:29,运转.运转,599,1,606,1,0,1,0,807
2015-07-19 23:00:34,运转.运转,600,1,606,1,0,1,-1,803
2015-07-19 23:00:39,运转.运转,600,1,604,1,0,1,-1,799
2015-07-19 23:00:44,运转.运转,599,0,605,0,0,0,0,795
2015-07-19 23:00:49,运转.运转,599,1,605,1,0,1,0,791
2015-07-19 23:00:54,运转.运转,600,0,603,0,1,0,0,787
2015-07-19 23:00:59,运转.运转,599,0,604,0,2,0,0,783
2015-07-19 23:01:04,运转.运转,600,1,606,1,0,1,-1,779
2015-07-19 23:01:09,运转.运转,599,1,604,1,0,1,0,784
2015-07-19 23:01:14,运转.运转,600,1,604,1,0,1,-1,789
2015-07-19 23:01:19,运转.运转,600,0,604,0,0,0,0,794
2015-07-19 23:01:24,运转.运转,599,0,605,0,0,0,0,799
2015-07-19 23:01:29,运转.运转,600,0,605,0,1,0,0,804
