时间,大小闸,po1,均衡风缸,列车管,po2,预控,闸1,闸2,总风缸
2015-01-18 19:14:42,运转.运转,600,0,599,0,2,0,0,830
2015-01-18 19:14:47,运转.运转,599,1,601,1,0,1,-1,825
2015-01-18 19:14:52,运转.运转,600,0,598,0,0,0,0,819
2015-01-18 19:14:57,运转.运转,600,1,601,1,0,1,0,815
2015-01-18 19:15:02,运转.运转,600,1,600,1,0,1,0,811
2015-01-18 19:15:07,运转.运转,600,1,601,1,0,1,-1,807
2015-01-18 19:15:12,运转.运转,600,1,600,1,0,1,0,803
2015-01-18 19:15:17,运转.运转,600,1,601,1,0,1,0,799
2015-01-18 19:15:22,运转.运转,600,1,601,1,0,1,-1,795
2015-01-18 19:15:27,运转.运转,599,0,598,0,1,0,0,791
2015-01-18 19:15:32,运转.运转,600,0,600,0,2,0,0,787
2015-01-18 19:15:37,运转.运转,599,1,599,1,0,1,0,783
2015-01-18 19:15:42,运转.运转,599,1,599,1,0,1,-1,779
2015-01-18 19:15:47,运转.运转,599,1,601,1,0,1,0,784
2015-01-18 19:15:52,运转.运转,600,1,601,1,0,1,-1,789
2015-01-18 19:15:57,运转.运转,600,1,600,1,0,1,0,794
2015-01-18 19:16:02,运转.运转,600,0,600,0,2,0,0,799
2015-01-18 19:16:07,运转.运转,600,1,599,1,0,1,-1,804
2015-01-18 19:16:12,运转.运转,599,0,599,0,0,0,0,809
2015-01-18 19:16:17,运转.运转,600,1,599,1,0,1,0,814
2015-01-18 19:16:22,运转.运转,599,1,603,1,0,1,0,819
2015-01-18 19:16:27,运转.运转,599,1,601,1,0,1,-1,824
2015-01-18 19:16:32,运转.运转,599,0,602,0,1,0,0,829
2015-01-18 19:16:37,运转.运转,600,0,601,0,1,0,0,834
2015-01-18 19:16:42,运转.运转,599,0,600,0,0,0,0,830
2015-01-18 19:16:47,运转.运转,599,0,600,0,2,0,0,825
2015-01-18 19:16:52,运转.运转,599,1,603,1,0,1,-1,830
2015-01-18 19:16:57,运转.运转,600,1,602,1,0,1,0,825
2015-01-18 19:17:02,运转.运转,599,0,602,0,1,0,0,819
2015-01-18 19:17:07,运转.运转,599,1,602,1,0,1,-1,815
2015-01-18 19:17:12,运转.运转,600,1,604,1,0,1,0,811
2015-01-18 19:17:17,运转.运转,600,0,604,0,2,0,0,807
2015-01-18 19:17:22,运转.运转,599,1,605,1,0,1,-1,803
2015-01-18 19:17:27,运转.运转,599,1,605,1,0,1,0,799
2015-01-18 19:17:32,运转.运转,600,1,605,1,0,1,0,795
2015-01-18 19:17:37,运转.运转,600,0,603,0,2,0,0,791
2015-01-18 19:17:42,运转.运转,600,1,604,1,0,1,-1,787
2015-01-18 19:17:47,运转.运转,599,0,604,0,2,0,0,783
2015-01-18 19:17:52,运转.运转,600,0,603,0,0,0,0,779
2015-01-18 19:17:57,运转.运转,600,0,603,0,2,0,0,784
2015-01-18 19:18:02,运转.运转,600,1,606,1,0,1,-1,789
2015-01-18 19:18:07,运转.运转,600,1,605,1,0,1,0,794
2015-01-18 19:18:12,运转.运转,599,1,606,1,0,1,0,799
2015-01-18 19:18:17,运转.运转,599,1,605,1,0,1,-1,804
2015-01-18 19:18:22,运转.运转,599,1,605,1,0,1,0,809
2015-01-18 19:18:27,运转.运转,600,1,606,1,0,1,0,814
2015-01-18 19:18:32,运转.运转,599,1,604,1,0,1,0,819
2015-01-18 19:18:37,运转.运转,599,0,605,0,1,0,0,824
2015-01-18 19:18:42,运转.运转,599,0,604,0,1,0,0,829
2015-01-18 19:18:47,运转.运转,600,1,604,1,0,1,-1,834
2015-01-18 19:18:52,运转.运转,600,0,603,0,1,0,0,830
2015-01-18 19:18:57,运转.运转,600,1,604,1,0,1,-1,825
2015-01-18 19:19:02,运转.运转,600,0,604,0,1,0,0,830
2015-01-18 19:19:07,运转.运转,599,0,603,0,2,0,0,825
2015-01-18 19:19:12,运转.运转,599,1,605,1,0,1,0,819
2015-01-18 19:19:17,运转.运转,599,1,604,1,0,1,-1,815
2015-01-18 19:19:22,运转.运转,600,0,604,0,2,0,0,811
2015-01-18 19:19:27,运转.运转,599,0,604,0,1,0,0,807
2015-01-18 19:19:32,运转.运转,600,0,604,0,0,0,0,803
2015-01-18 19:19:37,运转.运转,599,1,606,1,0,1,-1,799
2015-01-18 19:19:42,运转.运转,599,0,603,0,0,0,0,795
2015-01-18 19:19:47,运转.运转,600,0,603,0,0,0,0,791
2015-01-18 19:19:52,运转.运转,599,1,604,1,0,1,-1,787
2015-01-18 19:19:57,运转.运转,599,0,603,0,1,0,0,783
2015-01-18 19:20:02,运转.运转,599,0,604,0,2,0,0,779
2015-01-18 19:20:07,运转.运转,599,0,603,0,1,0,0,784
2015-01-18 19:20:12,运转.运转,600,1,606,1,0,1,-1,789
2015-01-18 19:20:17,运转.运转,600,0,603,0,2,0,0,794
2015-01-18 19:20:22,运转.运转,600,1,604,1,0,1,-1,799
2015-01-18 19:20:27,运转.运转,600,0,604,0,2,0,0,804
2015-01-18 19:20:32,运转.运转,599,0,605,0,2,0,0,809
2015-01-18 19:20:37,运转.运转,599,1,606,1,0,1,0,814
2015-01-18 19:20:42,运转.运转,600,1,604,1,0,1,0,819
2015-01-18 19:20:47,运转.运转,599,0,605,0,1,0,0,824
2015-01-18 19:20:52,运转.运转,600,0,603,0,1,0,0,829
2015-01-18 19:20:57,运转.运转,600,0,604,0,0,0,0,834
2015-01-18 19:21:02,运转.运转,600,1,605,1,0,1,-1,830
2015-01-18 19:21:07,运转.运转,600,0,604,0,1,0,0,825
2015-01-18 19:21:12,运转.运转,599,1,606,1,0,1,0,830
2015-01-18 19:21:17,运转.运转,599,1,604,1,0,1,0,825
2015-01-18 19:21:22,运转.运转,600,1,605,1,0,1,0,819
2015-01-18 19:21:27,运转.运转,599,1,605,1,0,1,0,815
2015-01-18 19:21:32,运转.运转,600,0,605,0,2,0,0,811
2015-01-18 19:21:37,运转.运转,599,0,604,0,1,0,0,807
2015-01-18 19:21:42,运转.运转,599,0,605,0,1,0,0,803
2015-01-18 19:21:47,运转.运转,599,1,606,1,0,1,-1,799
2015-01-18 19:21:52,运转.运转,600,0,604,0,1,0,0,795
2015-01-18 19:21:57,运转.运转,599,0,603,0,1,0,0,791
2015-01-18 19:22:02,运转.运转,600,1,605,1,0,1,0,787
2015-01-18 19:22:07,运转.运转,600,1,604,1,0,1,0,783
2015-01-18 19:22:12,运转.运转,599,0,605,0,0,0,0,779
2015-01-18 19:22:17,运转.运转,599,1,606,1,0,1,0,784
2015-01-18 19:22:22,运转.运转,599,0,605,0,0,0,0,789
2015-01-18 19:22:27,运转.运转,600,0,604,0,0,0,0,794
2015-01-18 19:22:32,运转.运转,599,0,604,0,2,0,0,799
2015-01-18 19:22:37,运转.运转,599,1,605,1,0,1,0,804
2015-01-18 19:22:42,运转.运转,600,1,605,1,0,1,0,809
2015-01-18 19:22:47,运转.运转,599,0,605,0,2,0,0,814
2015-01-18 19:22:52,运转.运转,600,1,606,1,0,1,-1,819
2015-01-18 19:22:57,运转.运转,600,1,605,1,0,1,0,824
