时间,大小闸,po1,均衡风缸,列车管,po2,预控,闸1,闸2,总风缸
2014-11-08 10:05:23,运转.运转,600,1,601,1,0,1,-1,830
2014-11-08 10:05:28,运转.运转,599,0,598,0,1,0,0,825
2014-11-08 10:05:33,运转.运转,599,0,599,0,1,0,0,819
2014-11-08 10:05:38,运转.运转,600,1,601,1,0,1,0,815
2014-11-08 10:05:43,运转.运转,600,1,599,1,0,1,0,811
2014-11-08 10:05:48,运转.运转,599,0,600,0,0,0,0,807
2014-11-08 10:05:53,运转.运转,600,0,600,0,2,0,0,803
2014-11-08 10:05:58,运转.运转,600,1,600,1,0,1,0,799
2014-11-08 10:06:03,运转.运转,600,0,598,0,0,0,0,795
2014-11-08 10:06:08,运转.运转,600,1,599,1,0,1,0,791
2014-11-08 10:06:13,运转.运转,600,1,599,1,0,1,0,787
2014-11-08 10:06:18,运转.运转,600,0,599,0,1,0,0,783
2014-11-08 10:06:23,运转.运转,600,0,598,0,2,0,0,779
2014-11-08 10:06:28,运转.运转,600,1,600,1,0,1,-1,784
2014-11-08 10:06:33,运转.运转,599,1,601,1,0,1,0,789
2014-11-08 10:06:38,运转.运转,599,1,600,1,0,1,-1,794
2014-11-08 10:06:43,运转.运转,600,1,601,1,0,1,0,799
2014-11-08 10:06:48,运转.运转,599,1,603,1,0,1,-1,804
2014-11-08 10:06:53,运转.运转,600,0,600,0,2,0,0,809
2014-11-08 10:06:58,运转.运转,599,1,601,1,0,1,-1,814
2014-11-08 10:07:03,运转.运转,600,0,600,0,0,0,0,819
2014-11-08 10:07:08,运转.运转,600,0,601,0,2,0,0,824
2014-11-08 10:07:13,运转.运转,600,0,602,0,1,0,0,829
2014-11-08 10:07:18,运转.运转,600,0,602,0,1,0,0,834
2014-11-08 10:07:23,运转.运转,599,1,602,1,0,1,-1,830
2014-11-08 10:07:28,运转.运转,599,0,601,0,2,0,0,825
2014-11-08 10:07:33,运转.运转,599,1,605,1,0,1,0,830
2014-11-08 10:07:38,运转.运转,600,1,604,1,0,1,0,825
2014-11-08 10:07:43,运转.运转,599,0,604,0,2,0,0,819
2014-11-08 10:07:48,运转.运转,600,0,604,0,0,0,0,815
2014-11-08 10:07:53,运转.运转,600,1,605,1,0,1,-1,811
2014-11-08 10:07:58,运转.运转,600,0,603,0,2,0,0,807
2014-11-08 10:08:03,运转.运转,599,0,605,0,0,0,0,803
2014-11-08 10:08:08,运转.运转,600,0,605,0,0,0,0,799
2014-11-08 10:08:13,运转.运转,599,0,603,0,2,0,0,795
2014-11-08 10:08:18,运转.运转,599,0,605,0,1,0,0,791
2014-11-08 10:08:23,运转.运转,600,1,606,1,0,1,0,787
2014-11-08 10:08:28,运转.运转,599,1,606,1,0,1,0,783
2014-11-08 10:08:33,运转.运转,600,0,604,0,2,0,0,779
2014-11-08 10:08:38,运转.运转,600,1,604,1,0,1,0,784
2014-11-08 10:08:43,运转.运转,600,0,605,0,2,0,0,789
2014-11-08 10:08:48,运转.运转,600,1,604,1,0,1,0,794
2014-11-08 10:08:53,运转.运转,599,1,604,1,0,1,-1,799
2014-11-08 10:08:58,运转.运转,600,1,604,1,0,1,-1,804
2014-11-08 10:09:03,运转.运转,600,1,606,1,0,1,-1,809
2014-11-08 10:09:08,运转.运转,599,0,603,0,1,0,0,814
2014-11-08 10:09:13,运转.运转,599,1,605,1,0,1,-1,819
2014-11-08 10:09:18,运转.运转,600,1,605,1,0,1,0,824
2014-11-08 10:09:23,运转.运转,600,0,604,0,2,0,0,829
2014-11-08 10:09:28,运转.运转,599,1,606,1,0,1,0,834
2014-11-08 10:09:33,运转.运转,599,0,603,0,2,0,0,830
2014-11-08 10:09:38,运转.运转,600,1,605,1,0,1,0,825
