时间,大小闸,po1,均衡风缸,列车管,po2,预控,闸1,闸2,总风缸
2014-04-01 14:36:15,运转.运转,600,0,599,0,1,0,0,830
2014-04-01 14:36:20,运转.运转,599,1,599,1,0,1,0,825
2014-04-01 14:36:25,运转.运转,599,1,599,1,0,1,0,819
2014-04-01 14:36:30,运转.运转,599,0,599,0,0,0,0,815
2014-04-01 14:36:35,运转.运转,600,1,599,1,0,1,-1,811
2014-04-01 14:36:40,运转.运转,599,0,598,0,2,0,0,807
2014-04-01 14:36:45,运转.运转,599,1,600,1,0,1,0,803
2014-04-01 14:36:50,运转.运转,600,1,600,1,0,1,0,799
2014-04-01 14:36:55,运转.运转,600,0,598,0,0,0,0,795
2014-04-01 14:37:00,运转.运转,600,1,600,1,0,1,-1,791
2014-04-01 14:37:05,运转.运转,599,1,600,1,0,1,0,787
2014-04-01 14:37:10,运转.运转,600,1,600,1,0,1,-1,783
2014-04-01 14:37:15,运转.运转,599,0,599,0,0,0,0,779
2014-04-01 14:37:20,运转.运转,600,0,598,0,1,0,0,784
2014-04-01 14:37:25,运转.运转,600,0,600,0,0,0,0,789
2014-04-01 14:37:30,运转.运转,599,0,600,0,2,0,0,794
2014-04-01 14:37:35,运转.运转,600,0,599,0,1,0,0,799
2014-04-01 14:37:40,运转.运转,599,0,600,0,1,0,0,804
2014-04-01 14:37:45,运转.运转,599,0,599,0,0,0,0,809
2014-04-01 14:37:50,运转.运转,599,1,601,1,0,1,0,814
2014-04-01 14:37:55,运转.运转,599,0,600,0,2,0,0,819
2014-04-01 14:38:00,运转.运转,599,0,601,0,0,0,0,824
2014-04-01 14:38:05,运转.运转,600,0,600,0,1,0,0,829
2014-04-01 14:38:10,运转.运转,599,1,603,1,0,1,-1,834
2014-04-01 14:38:15,运转.运转,599,0,600,0,2,0,0,830
2014-04-01 14:38:20,运转.运转,600,0,602,0,1,0,0,825
2014-04-01 14:38:25,运转.运转,599,1,602,1,0,1,-1,830
2014-04-01 14:38:30,运转.运转,599,1,603,1,0,1,-1,825
2014-04-01 14:38:35,运转.运转,599,1,601,1,0,1,0,819
2014-04-01 14:38:40,运转.运转,599,0,601,0,0,0,0,815
2014-04-01 14:38:45,运转.运转,599,1,602,1,0,1,-1,811
2014-04-01 14:38:50,运转.运转,600,1,603,1,0,1,0,807
2014-04-01 14:38:55,运转.运转,599,1,606,1,0,1,0,803
2014-04-01 14:39:00,运转.运转,599,1,604,1,0,1,-1,799
2014-04-01 14:39:05,运转.运转,599,0,603,0,0,0,0,795
2014-04-01 14:39:10,运转.运转,600,0,603,0,1,0,0,791
2014-04-01 14:39:15,运转.运转,599,0,605,0,1,0,0,787
2014-04-01 14:39:20,运转.运转,600,0,605,0,0,0,0,783
2014-04-01 14:39:25,运转.运转,600,1,605,1,0,1,0,779
2014-04-01 14:39:30,运转.运转,600,0,603,0,1,0,0,784
2014-04-01 14:39:35,运转.运转,600,1,606,1,0,1,-1,789
2014-04-01 14:39:40,运转.运转,600,0,605,0,0,0,0,794
2014-04-01 14:39:45,运转.运转,599,1,604,1,0,1,-1,799
2014-04-01 14:39:50,运转.运转,600,0,604,0,1,0,0,804
2014-04-01 14:39:55,运转.运转,600,0,604,0,0,0,0,809
2014-04-01 14:40:00,运转.运转,600,0,604,0,1,0,0,814
2014-04-01 14:40:05,运转.运转,600,1,605,1,0,1,-1,819
2014-04-01 14:40:10,运转.运转,599,1,604,1,0,1,-1,824
2014-04-01 14:40:15,运转.运转,600,1,605,1,0,1,0,829
