时间,大小闸,po1,均衡风缸,列车管,po2,预控,闸1,闸2,总风缸
2015-01-24 22:31:54,运转.运转,599,1,601,1,0,1,-1,830
2015-01-24 22:31:59,运转.运转,600,1,599,1,0,1,-1,825
2015-01-24 22:32:04,运转.运转,599,0,599,0,0,0,0,819
2015-01-24 22:32:09,运转.运转,600,0,598,0,1,0,0,815
2015-01-24 22:32:14,运转.运转,599,0,600,0,2,0,0,811
2015-01-24 22:32:19,运转.运转,600,1,599,1,0,1,-1,807
2015-01-24 22:32:24,运转.运转,600,0,599,0,0,0,0,803
2015-01-24 22:32:29,运转.运转,599,1,601,1,0,1,0,799
2015-01-24 22:32:34,运转.运转,599,1,601,1,0,1,-1,795
2015-01-24 22:32:39,运转.运转,599,0,598,0,2,0,0,791
2015-01-24 22:32:44,运转.运转,600,0,600,0,2,0,0,787
2015-01-24 22:32:49,运转.运转,599,1,599,1,0,1,-1,783
2015-01-24 22:32:54,运转.运转,599,0,599,0,2,0,0,779
2015-01-24 22:32:59,运转.运转,599,1,601,1,0,1,-1,784
2015-01-24 22:33:04,运转.运转,599,0,599,0,0,0,0,789
2015-01-24 22:33:09,运转.运转,600,1,601,1,0,1,-1,794
2015-01-24 22:33:14,运转.运转,600,1,599,1,0,1,-1,799
2015-01-24 22:33:19,运转.运转,599,0,600,0,0,0,0,804
2015-01-24 22:33:24,运转.运转,599,0,598,0,1,0,0,809
2015-01-24 22:33:29,运转.运转,600,1,601,1,0,1,0,814
2015-01-24 22:33:34,运转.运转,600,0,601,0,2,0,0,819
2015-01-24 22:33:39,运转.运转,599,1,601,1,0,1,0,824
2015-01-24 22:33:44,运转.运转,599,0,602,0,2,0,0,829
2015-01-24 22:33:49,运转.运转,600,1,601,1,0,1,-1,834
2015-01-24 22:33:54,运转.运转,600,1,601,1,0,1,0,830
2015-01-24 22:33:59,运转.运转,599,0,602,0,0,0,0,825
2015-01-24 22:34:04,运转.运转,599,1,603,1,0,1,0,830
2015-01-24 22:34:09,运转.运转,600,1,601,1,0,1,-1,825
2015-01-24 22:34:14,运转.运转,600,0,600,0,0,0,0,819
2015-01-24 22:34:19,运转.运转,600,0,601,0,0,0,0,815
2015-01-24 22:34:24,运转.运转,600,0,603,0,1,0,0,811
2015-01-24 22:34:29,运转.运转,600,0,603,0,0,0,0,807
2015-01-24 22:34:34,运转.运转,599,1,604,1,0,1,-1,803
2015-01-24 22:34:39,运转.运转,600,1,604,1,0,1,0,799
2015-01-24 22:34:44,运转.运转,600,1,606,1,0,1,-1,795
2015-01-24 22:34:49,运转.运转,599,1,605,1,0,1,-1,791
2015-01-24 22:34:54,运转.运转,599,1,604,1,0,1,-1,787
2015-01-24 22:34:59,运转.运转,600,0,603,0,1,0,0,783
2015-01-24 22:35:04,运转.运转,600,1,605,1,0,1,0,779
2015-01-24 22:35:09,运转.运转,599,1,606,1,0,1,-1,784
2015-01-24 22:35:14,运转.运转,599,1,605,1,0,1,0,789
2015-01-24 22:35:19,运转.运转,599,1,605,1,0,1,-1,794
2015-01-24 22:35:24,运转.运转,599,1,606,1,0,1,-1,799
2015-01-24 22:35:29,运转.运转,599,0,604,0,2,0,0,804
2015-01-24 22:35:34,运转.运转,599,1,606,1,0,1,-1,809
2015-01-24 22:35:39,运转.运转,600,1,605,1,0,1,0,814
2015-01-24 22:35:44,运转.运转,599,1,605,1,0,1,0,819
2015-01-24 22:35:49,运转.运转,599,1,605,1,0,1,0,824
2015-01-24 22:35:54,运转.运转,600,0,603,0,2,0,0,829
2015-01-24 22:35:59,运转.运转,600,1,604,1,0,1,-1,834
2015-01-24 22:36:04,运转.运转,599,1,606,1,0,1,0,830
2015-01-24 22:36:09,运转.运转,600,0,604,0,1,0,0,825
2015-01-24 22:36:14,运转.运转,600,0,604,0,2,0,0,830
2015-01-24 22:36:19,运转.运转,600,1,605,1,0,1,0,825
2015-01-24 22:36:24,运转.运转,599,0,603,0,0,0,0,819
2015-01-24 22:36:29,运转.运转,599,0,605,0,1,0,0,815
2015-01-24 22:36:34,运转.运转,600,0,603,0,0,0,0,811
2015-01-24 22:36:39,运转.运转,600,0,605,0,1,0,0,807
2015-01-24 22:36:44,运转.运转,600,0,605,0,2,0,0,803
2015-01-24 22:36:49,运转.运转,599,1,604,1,0,1,0,799
2015-01-24 22:36:54,运转.运转,599,1,606,1,0,1,-1,795
2015-01-24 22:36:59,运转.运转,600,1,606,1,0,1,-1,791
2015-01-24 22:37:04,运转.运转,600,0,604,0,0,0,0,787
2015-01-24 22:37:09,运转.运转,600,1,606,1,0,1,-1,783
2015-01-24 22:37:14,运转.运转,599,1,605,1,0,1,-1,779
2015-01-24 22:37:19,运转.运转,600,1,605,1,0,1,0,784
2015-01-24 22:37:24,运转.运转,600,1,605,1,0,1,0,789
2015-01-24 22:37:29,运转.运转,600,0,603,0,2,0,0,794
2015-01-24 22:37:34,运转.运转,599,1,604,1,0,1,0,799
2015-01-24 22:37:39,运转.运转,599,1,604,1,0,1,-1,804
2015-01-24 22:37:44,运转.运转,599,1,604,1,0,1,0,809
2015-01-24 22:37:49,运转.运转,599,1,605,1,0,1,0,814
2015-01-24 22:37:54,运转.运转,600,1,604,1,0,1,0,819
2015-01-24 22:37:59,运转.运转,600,0,603,0,2,0,0,824
2015-01-24 22:38:04,运转.运转,599,0,605,0,2,0,0,829
2015-01-24 22:38:09,运转.运转,599,0,603,0,1,0,0,834
2015-01-24 22:38:14,运转.运转,600,0,604,0,2,0,0,830
2015-01-24 22:38:19,运转.运转,599,0,605,0,2,0,0,825
