时间,大小闸,po1,均衡风缸,列车管,po2,预控,闸1,闸2,总风缸
2016-05-03 00:42:53,运转.运转,600,1,601,1,0,1,-1,830
2016-05-03 00:42:58,运转.运转,599,1,599,1,0,1,0,825
2016-05-03 00:43:03,运转.运转,600,1,601,1,0,1,-1,819
2016-05-03 00:43:08,运转.运转,600,0,600,0,2,0,0,815
2016-05-03 00:43:13,运转.运转,600,0,598,0,1,0,0,811
2016-05-03 00:43:18,运转.运转,599,1,599,1,0,1,0,807
2016-05-03 00:43:23,运转.运转,600,1,600,1,0,1,-1,803
2016-05-03 00:43:28,运转.运转,600,1,601,1,0,1,0,799
2016-05-03 00:43:33,运转.运转,600,1,599,1,0,1,-1,795
2016-05-03 00:43:38,运转.运转,599,0,598,0,1,0,0,791
2016-05-03 00:43:43,运转.运转,599,1,601,1,0,1,0,787
2016-05-03 00:43:48,运转.运转,600,0,600,0,0,0,0,783
2016-05-03 00:43:53,运转.运转,599,1,599,1,0,1,0,779
2016-05-03 00:43:58,运转.运转,600,0,600,0,2,0,0,784
2016-05-03 00:44:03,运转.运转,599,1,599,1,0,1,0,789
2016-05-03 00:44:08,运转.运转,600,1,601,1,0,1,-1,794
2016-05-03 00:44:13,运转.运转,599,1,601,1,0,1,0,799
2016-05-03 00:44:18,运转.运转,600,1,600,1,0,1,0,804
2016-05-03 00:44:23,运转.运转,600,0,600,0,0,0,0,809
2016-05-03 00:44:28,运转.运转,599,1,602,1,0,1,0,814
2016-05-03 00:44:33,运转.运转,600,0,601,0,0,0,0,819
2016-05-03 00:44:38,运转.运转,599,1,602,1,0,1,-1,824
2016-05-03 00:44:43,运转.运转,599,0,602,0,1,0,0,829
2016-05-03 00:44:48,运转.运转,599,1,603,1,0,1,-1,834
2016-05-03 00:44:53,运转.运转,600,0,602,0,2,0,0,830
2016-05-03 00:44:58,运转.运转,600,0,600,0,0,0,0,825
2016-05-03 00:45:03,运转.运转,599,0,600,0,0,0,0,830
2016-05-03 00:45:08,运转.运转,600,1,602,1,0,1,-1,825
2016-05-03 00:45:13,运转.运转,600,0,602,0,2,0,0,819
2016-05-03 00:45:18,运转.运转,599,0,605,0,1,0,0,815
2016-05-03 00:45:23,运转.运转,600,0,605,0,0,0,0,811
2016-05-03 00:45:28,运转.运转,599,1,606,1,0,1,0,807
2016-05-03 00:45:33,运转.运转,599,0,603,0,1,0,0,803
2016-05-03 00:45:38,运转.运转,600,1,604,1,0,1,-1,799
2016-05-03 00:45:43,运转.运转,600,1,605,1,0,1,0,795
2016-05-03 00:45:48,运转.运转,599,1,605,1,0,1,0,791
2016-05-03 00:45:53,运转.运转,600,1,605,1,0,1,0,787
2016-05-03 00:45:58,运转.运转,599,0,603,0,1,0,0,783
2016-05-03 00:46:03,运转.运转,600,0,604,0,0,0,0,779
2016-05-03 00:46:08,运转.运转,599,1,605,1,0,1,-1,784
2016-05-03 00:46:13,运转.运转,600,0,605,0,2,0,0,789
2016-05-03 00:46:18,运转.运转,600,1,604,1,0,1,-1,794
2016-05-03 00:46:23,运转.运转,599,1,605,1,0,1,-1,799
2016-05-03 00:46:28,运转.运转,599,0,604,0,2,0,0,804
2016-05-03 00:46:33,运转.运转,600,1,605,1,0,1,-1,809
2016-05-03 00:46:38,运转.运转,600,0,604,0,2,0,0,814
2016-05-03 00:46:43,运转.运转,600,1,605,1,0,1,-1,819
2016-05-03 00:46:48,运转.运转,600,1,604,1,0,1,0,824
2016-05-03 00:46:53,运转.运转,600,1,605,1,0,1,-1,829
2016-05-03 00:46:58,运转.运转,600,0,603,0,2,0,0,834
2016-05-03 00:47:03,运转.运转,600,0,604,0,2,0,0,830
2016-05-03 00:47:08,运转.运转,599,1,606,1,0,1,0,825
2016-05-03 00:47:13,运转.运转,599,0,604,0,1,0,0,830
2016-05-03 00:47:18,运转.运转,600,0,605,0,1,0,0,825
2016-05-03 00:47:23,运转.运转,599,0,603,0,1,0,0,819
2016-05-03 00:47:28,运转.运转,599,1,605,1,0,1,-1,815
2016-05-03 00:47:33,运转.运转,600,0,604,0,0,0,0,811
2016-05-03 00:47:38,运转.运转,600,0,605,0,0,0,0,807
2016-05-03 00:47:43,运转.运转,599,0,605,0,1,0,0,803
2016-05-03 00:47:48,运转.运转,600,1,606,1,0,1,-1,799
2016-05-03 00:47:53,运转.运转,599,0,603,0,2,0,0,795
2016-05-03 00:47:58,运转.运转,599,1,605,1,0,1,0,791
2016-05-03 00:48:03,运转.运转,600,0,604,0,2,0,0,787
2016-05-03 00:48:08,运转.运转,600,1,605,1,0,1,-1,783
2016-05-03 00:48:13,运转.运转,600,1,604,1,0,1,0,779
2016-05-03 00:48:18,运转.运转,599,0,604,0,1,0,0,784
2016-05-03 00:48:23,运转.运转,600,0,604,0,0,0,0,789
2016-05-03 00:48:28,运转.运转,600,1,605,1,0,1,0,794
2016-05-03 00:48:33,运转.运转,599,1,605,1,0,1,0,799
2016-05-03 00:48:38,运转.运转,600,0,604,0,1,0,0,804
2016-05-03 00:48:43,运转.运转,599,1,606,1,0,1,-1,809
2016-05-03 00:48:48,运转.运转,599,1,605,1,0,1,0,814
2016-05-03 00:48:53,运转.运转,599,0,605,0,1,0,0,819
2016-05-03 00:48:58,运转.运转,600,1,606,1,0,1,0,824
2016-05-03 00:49:03,运转.运转,600,1,605,1,0,1,-1,829
2016-05-03 00:49:08,运转.运转,599,0,603,0,2,0,0,834
2016-05-03 00:49:13,运转.运转,600,0,603,0,2,0,0,830
2016-05-03 00:49:18,运转.运转,600,0,604,0,1,0,0,825
2016-05-03 00:49:23,运转.运转,600,0,603,0,2,0,0,830
2016-05-03 00:49:28,运转.运转,600,0,603,0,2,0,0,825
2016-05-03 00:49:33,运转.运转,599,0,604,0,2,0,0,819
2016-05-03 00:49:38,运转.运转,599,1,604,1,0,1,0,815
2016-05-03 00:49:43,运转.运转,599,1,606,1,0,1,0,811
2016-05-03 00:49:48,运转.运转,599,0,605,0,0,0,0,807
2016-05-03 00:49:53,运转.运转,599,0,605,0,1,0,0,803
2016-05-03 00:49:58,运转.运转,600,0,604,0,0,0,0,799
2016-05-03 00:50:03,运转.运转,600,0,603,0,1,0,0,795
2016-05-03 00:50:08,运转.运转,600,0,603,0,2,0,0,791
2016-05-03 00:50:13,运转.运转,600,1,606,1,0,1,-1,787
2016-05-03 00:50:18,运转.运转,600,1,606,1,0,1,-1,783
2016-05-03 00:50:23,运转.运转,600,0,605,0,0,0,0,779
2016-05-03 00:50:28,运转.运转,600,0,603,0,2,0,0,784
2016-05-03 00:50:33,运转.运转,600,0,605,0,2,0,0,789
2016-05-03 00:50:38,运转.运转,599,0,605,0,2,0,0,794
2016-05-03 00:50:43,运转.运转,600,1,606,1,0,1,0,799
2016-05-03 00:50:48,运转.运转,600,0,605,0,0,0,0,804
2016-05-03 00:50:53,运转.运转,600,0,605,0,1,0,0,809
